entry,at,order
"""Jonathan @ ArgKs65s5n"" bets 1.93",2024-03-07T07:02:53.251Z,170979497325100
"River: 10♥, 10♣, J♥, 3♥ [2♠]",2024-03-07T07:02:49.453Z,170979496945300
"""brian @ UAANB4j7WT"" calls 0.77",2024-03-07T07:02:48.643Z,170979496864300
"""donk666 @ KbH85AblgS"" calls 0.77",2024-03-07T07:02:47.340Z,170979496734000
"""jd @ iAU2EksAh2"" folds",2024-03-07T07:02:46.445Z,170979496644500
"""Jonathan @ ArgKs65s5n"" bets 0.77",2024-03-07T07:02:43.583Z,170979496358300
"Turn: 10♥, 10♣, J♥ [3♥]",2024-03-07T07:02:41.358Z,170979496135800
"""brian @ UAANB4j7WT"" checks",2024-03-07T07:02:40.528Z,170979496052800
"""donk666 @ KbH85AblgS"" checks",2024-03-07T07:02:39.551Z,170979495955100
"""jd @ iAU2EksAh2"" checks",2024-03-07T07:02:38.041Z,170979495804100
"""Jonathan @ ArgKs65s5n"" checks",2024-03-07T07:02:37.127Z,170979495712700
"Flop:  [10♥, 10♣, J♥]",2024-03-07T07:02:35.205Z,170979495520500
"""d ma @ U_WZNGFyhG"" folds",2024-03-07T07:02:34.360Z,170979495436000
"""az @ _c6_FOIS6W"" folds",2024-03-07T07:02:31.421Z,170979495142100
"""brian @ UAANB4j7WT"" calls 0.35",2024-03-07T07:02:30.544Z,170979495054400
"""yj @ UXaWQPJt1x"" folds",2024-03-07T07:02:29.629Z,170979494962900
"""donk666 @ KbH85AblgS"" calls 0.35",2024-03-07T07:02:28.703Z,170979494870300
"""jd @ iAU2EksAh2"" calls 0.35",2024-03-07T07:02:27.119Z,170979494711900
"""Jonathan @ ArgKs65s5n"" raises to 0.35",2024-03-07T07:02:24.811Z,170979494481100
"""d ma @ U_WZNGFyhG"" posts a big blind of 0.10",2024-03-07T07:02:21.536Z,170979494153610
"""az @ _c6_FOIS6W"" posts a small blind of 0.05",2024-03-07T07:02:21.536Z,170979494153609
"Your hand is 7♦, 10♦",2024-03-07T07:02:21.536Z,170979494153608
"Player stacks: #1 ""jd @ iAU2EksAh2"" (27.80) | #2 ""donk666 @ KbH85AblgS"" (37.38) | #3 ""yj @ UXaWQPJt1x"" (30.72) | #4 ""brian @ UAANB4j7WT"" (22.14) | #5 ""az @ _c6_FOIS6W"" (23.80) | #6 ""d ma @ U_WZNGFyhG"" (19.64) | #7 ""Jonathan @ ArgKs65s5n"" (68.53)",2024-03-07T07:02:21.536Z,170979494153601
"-- starting hand #106 (id: kqkrpxqcyihn)  (No Limit Texas Hold'em) (dealer: ""brian @ UAANB4j7WT"") --",2024-03-07T07:02:21.536Z,170979494153600
"""az @ _c6_FOIS6W"" shows a K♥, 5♦.",2024-03-07T07:02:15.383Z,170979493538300
"-- ending hand #105 --",2024-03-07T07:02:15.008Z,170979493500802
"""brian @ UAANB4j7WT"" collected 2.50 from pot with Two Pair, K's & 9's (combination: K♦, K♣, 9♥, 9♣, 5♠)",2024-03-07T07:02:15.008Z,170979493500801
"""brian @ UAANB4j7WT"" shows a 9♥, 3♥.",2024-03-07T07:02:15.008Z,170979493500800
"""jd @ iAU2EksAh2"" checks",2024-03-07T07:02:14.200Z,170979493420000
"""Jonathan @ ArgKs65s5n"" checks",2024-03-07T07:02:12.934Z,170979493293400
"""brian @ UAANB4j7WT"" checks",2024-03-07T07:02:11.844Z,170979493184400
"River: 9♣, 4♦, K♦, K♣ [5♠]",2024-03-07T07:02:10.243Z,170979493024300
"""brian @ UAANB4j7WT"" calls 0.50",2024-03-07T07:02:09.429Z,170979492942900
"""jd @ iAU2EksAh2"" calls 0.50",2024-03-07T07:02:07.956Z,170979492795600
"""Jonathan @ ArgKs65s5n"" bets 0.50",2024-03-07T07:02:04.475Z,170979492447500
"""brian @ UAANB4j7WT"" checks",2024-03-07T07:02:00.572Z,170979492057200
"Turn: 9♣, 4♦, K♦ [K♣]",2024-03-07T07:01:59.316Z,170979491931600
"""jd @ iAU2EksAh2"" checks",2024-03-07T07:01:58.500Z,170979491850000
"""Jonathan @ ArgKs65s5n"" checks",2024-03-07T07:01:57.438Z,170979491743800
"""brian @ UAANB4j7WT"" checks",2024-03-07T07:01:56.288Z,170979491628800
"Flop:  [9♣, 4♦, K♦]",2024-03-07T07:01:54.431Z,170979491443100
"""Jonathan @ ArgKs65s5n"" calls 0.30",2024-03-07T07:01:53.602Z,170979491360200
"""az @ _c6_FOIS6W"" folds",2024-03-07T07:01:49.808Z,170979490980800
"""brian @ UAANB4j7WT"" calls 0.30",2024-03-07T07:01:48.088Z,170979490808800
"""yj @ UXaWQPJt1x"" folds",2024-03-07T07:01:45.305Z,170979490530500
"""donk666 @ KbH85AblgS"" folds",2024-03-07T07:01:44.393Z,170979490439300
"""jd @ iAU2EksAh2"" raises to 0.30",2024-03-07T07:01:42.781Z,170979490278100
"""Jonathan @ ArgKs65s5n"" calls 0.10",2024-03-07T07:01:38.490Z,170979489849000
"""d ma @ U_WZNGFyhG"" folds",2024-03-07T07:01:35.862Z,170979489586200
"""az @ _c6_FOIS6W"" posts a big blind of 0.10",2024-03-07T07:01:34.174Z,170979489417410
"""brian @ UAANB4j7WT"" posts a small blind of 0.05",2024-03-07T07:01:34.174Z,170979489417409
"Your hand is 6♣, 4♣",2024-03-07T07:01:34.174Z,170979489417408
"Player stacks: #1 ""jd @ iAU2EksAh2"" (28.60) | #2 ""donk666 @ KbH85AblgS"" (37.38) | #3 ""yj @ UXaWQPJt1x"" (30.72) | #4 ""brian @ UAANB4j7WT"" (20.44) | #5 ""az @ _c6_FOIS6W"" (23.90) | #6 ""d ma @ U_WZNGFyhG"" (19.64) | #7 ""Jonathan @ ArgKs65s5n"" (69.33)",2024-03-07T07:01:34.174Z,170979489417401
"-- starting hand #105 (id: aeeehjue8d60)  (No Limit Texas Hold'em) (dealer: ""yj @ UXaWQPJt1x"") --",2024-03-07T07:01:34.174Z,170979489417400
"-- ending hand #104 --",2024-03-07T07:01:28.167Z,170979488816703
"""jd @ iAU2EksAh2"" shows a 6♦, 9♣.",2024-03-07T07:01:28.167Z,170979488816702
"""donk666 @ KbH85AblgS"" collected 5.80 from pot with Two Pair, J's & 7's (combination: J♦, J♣, 7♣, 7♥, A♦)",2024-03-07T07:01:28.167Z,170979488816701
"""donk666 @ KbH85AblgS"" shows a A♦, J♦.",2024-03-07T07:01:28.167Z,170979488816700
"""donk666 @ KbH85AblgS"" calls 1.45",2024-03-07T07:01:27.346Z,170979488734600
"""jd @ iAU2EksAh2"" bets 1.45",2024-03-07T07:01:26.089Z,170979488608900
"River: 7♣, 7♥, 8♠, 2♣ [J♣]",2024-03-07T07:01:20.861Z,170979488086100
"""donk666 @ KbH85AblgS"" checks",2024-03-07T07:01:19.984Z,170979487998400
"""jd @ iAU2EksAh2"" checks",2024-03-07T07:01:18.575Z,170979487857500
"Turn: 7♣, 7♥, 8♠ [2♣]",2024-03-07T07:01:17.260Z,170979487726000
"""donk666 @ KbH85AblgS"" checks",2024-03-07T07:01:16.420Z,170979487642000
"""jd @ iAU2EksAh2"" checks",2024-03-07T07:01:15.084Z,170979487508400
"Flop:  [7♣, 7♥, 8♠]",2024-03-07T07:01:12.751Z,170979487275100
"""jd @ iAU2EksAh2"" calls 1.20",2024-03-07T07:01:11.916Z,170979487191600
"""Jonathan @ ArgKs65s5n"" folds",2024-03-07T07:01:07.451Z,170979486745100
"""brian @ UAANB4j7WT"" folds",2024-03-07T07:01:06.059Z,170979486605900
"""yj @ UXaWQPJt1x"" folds",2024-03-07T07:01:05.142Z,170979486514200
"""donk666 @ KbH85AblgS"" raises to 1.20",2024-03-07T07:01:02.538Z,170979486253800
"""jd @ iAU2EksAh2"" calls 0.35",2024-03-07T07:00:59.493Z,170979485949300
"""Jonathan @ ArgKs65s5n"" raises to 0.35",2024-03-07T07:00:57.915Z,170979485791500
"""d ma @ U_WZNGFyhG"" folds",2024-03-07T07:00:53.462Z,170979485346200
"""az @ _c6_FOIS6W"" folds",2024-03-07T07:00:52.551Z,170979485255100
"""brian @ UAANB4j7WT"" posts a big blind of 0.10",2024-03-07T07:00:49.764Z,170979484976410
"""yj @ UXaWQPJt1x"" posts a small blind of 0.05",2024-03-07T07:00:49.764Z,170979484976409
"Your hand is K♥, 10♣",2024-03-07T07:00:49.764Z,170979484976408
"Player stacks: #1 ""jd @ iAU2EksAh2"" (31.25) | #2 ""donk666 @ KbH85AblgS"" (34.23) | #3 ""yj @ UXaWQPJt1x"" (30.77) | #4 ""brian @ UAANB4j7WT"" (20.54) | #5 ""az @ _c6_FOIS6W"" (23.90) | #6 ""d ma @ U_WZNGFyhG"" (19.64) | #7 ""Jonathan @ ArgKs65s5n"" (69.68)",2024-03-07T07:00:49.764Z,170979484976401
"-- starting hand #104 (id: nquozzoanj2f)  (No Limit Texas Hold'em) (dealer: ""donk666 @ KbH85AblgS"") --",2024-03-07T07:00:49.764Z,170979484976400
"-- ending hand #103 --",2024-03-07T07:00:46.856Z,170979484685602
"""d ma @ U_WZNGFyhG"" collected 2.45 from pot",2024-03-07T07:00:46.856Z,170979484685601
"Uncalled bet of 1.80 returned to ""d ma @ U_WZNGFyhG""",2024-03-07T07:00:46.856Z,170979484685600
"""brian @ UAANB4j7WT"" folds",2024-03-07T07:00:45.990Z,170979484599000
"""yj @ UXaWQPJt1x"" folds",2024-03-07T07:00:26.017Z,170979482601700
"""Jonathan @ ArgKs65s5n"" folds",2024-03-07T07:00:24.616Z,170979482461600
"""d ma @ U_WZNGFyhG"" bets 1.80",2024-03-07T07:00:23.736Z,170979482373600
"""brian @ UAANB4j7WT"" checks",2024-03-07T07:00:15.499Z,170979481549900
"""yj @ UXaWQPJt1x"" checks",2024-03-07T07:00:14.257Z,170979481425700
"Flop:  [2♥, 4♣, Q♣]",2024-03-07T07:00:12.715Z,170979481271500
"""brian @ UAANB4j7WT"" calls 0.60",2024-03-07T07:00:11.861Z,170979481186100
"""yj @ UXaWQPJt1x"" calls 0.60",2024-03-07T07:00:09.986Z,170979480998600
"""donk666 @ KbH85AblgS"" folds",2024-03-07T07:00:07.227Z,170979480722700
"""jd @ iAU2EksAh2"" folds",2024-03-07T07:00:01.430Z,170979480143000
"""Jonathan @ ArgKs65s5n"" calls 0.60",2024-03-07T07:00:00.503Z,170979480050300
"""d ma @ U_WZNGFyhG"" raises to 0.60",2024-03-07T06:59:59.407Z,170979479940700
"""az @ _c6_FOIS6W"" folds",2024-03-07T06:59:56.527Z,170979479652700
"""brian @ UAANB4j7WT"" raises to 0.20",2024-03-07T06:59:54.833Z,170979479483300
"""yj @ UXaWQPJt1x"" posts a big blind of 0.10",2024-03-07T06:59:52.920Z,170979479292010
"""donk666 @ KbH85AblgS"" posts a small blind of 0.05",2024-03-07T06:59:52.920Z,170979479292009
"Your hand is 10♥, 9♥",2024-03-07T06:59:52.920Z,170979479292008
"Player stacks: #1 ""jd @ iAU2EksAh2"" (31.25) | #2 ""donk666 @ KbH85AblgS"" (34.28) | #3 ""yj @ UXaWQPJt1x"" (31.37) | #4 ""brian @ UAANB4j7WT"" (21.14) | #5 ""az @ _c6_FOIS6W"" (23.90) | #6 ""d ma @ U_WZNGFyhG"" (17.79) | #7 ""Jonathan @ ArgKs65s5n"" (70.28)",2024-03-07T06:59:52.920Z,170979479292001
"-- starting hand #103 (id: zh6ezijsyldf)  (No Limit Texas Hold'em) (dealer: ""jd @ iAU2EksAh2"") --",2024-03-07T06:59:52.920Z,170979479292000
"-- ending hand #102 --",2024-03-07T06:59:49.995Z,170979478999502
"""donk666 @ KbH85AblgS"" collected 1.50 from pot",2024-03-07T06:59:49.995Z,170979478999501
"Uncalled bet of 0.75 returned to ""donk666 @ KbH85AblgS""",2024-03-07T06:59:49.995Z,170979478999500
"""jd @ iAU2EksAh2"" folds",2024-03-07T06:59:49.182Z,170979478918200
"""donk666 @ KbH85AblgS"" bets 0.75",2024-03-07T06:59:42.836Z,170979478283600
"""jd @ iAU2EksAh2"" checks",2024-03-07T06:59:40.632Z,170979478063200
"Turn: 5♠, 8♠, K♦ [10♠]",2024-03-07T06:59:38.576Z,170979477857600
"""jd @ iAU2EksAh2"" calls 0.45",2024-03-07T06:59:37.710Z,170979477771000
"""brian @ UAANB4j7WT"" folds",2024-03-07T06:59:29.863Z,170979476986300
"""donk666 @ KbH85AblgS"" bets 0.45",2024-03-07T06:59:28.154Z,170979476815400
"""jd @ iAU2EksAh2"" checks",2024-03-07T06:59:23.513Z,170979476351300
"Flop:  [5♠, 8♠, K♦]",2024-03-07T06:59:21.159Z,170979476115900
"""donk666 @ KbH85AblgS"" calls 0.20",2024-03-07T06:59:20.319Z,170979476031900
"""jd @ iAU2EksAh2"" calls 0.20",2024-03-07T06:59:17.688Z,170979475768800
"""Jonathan @ ArgKs65s5n"" folds",2024-03-07T06:59:13.947Z,170979475394700
"""d ma @ U_WZNGFyhG"" folds",2024-03-07T06:59:13.068Z,170979475306800
"""az @ _c6_FOIS6W"" folds",2024-03-07T06:59:12.086Z,170979475208600
"""brian @ UAANB4j7WT"" raises to 0.20",2024-03-07T06:59:05.598Z,170979474559800
"""yj @ UXaWQPJt1x"" folds",2024-03-07T06:59:03.472Z,170979474347200
"""donk666 @ KbH85AblgS"" posts a big blind of 0.10",2024-03-07T06:59:01.832Z,170979474183210
"""jd @ iAU2EksAh2"" posts a small blind of 0.05",2024-03-07T06:59:01.832Z,170979474183209
"Your hand is K♥, 2♠",2024-03-07T06:59:01.832Z,170979474183208
"Player stacks: #1 ""jd @ iAU2EksAh2"" (31.90) | #2 ""donk666 @ KbH85AblgS"" (33.43) | #3 ""yj @ UXaWQPJt1x"" (31.37) | #4 ""brian @ UAANB4j7WT"" (21.34) | #5 ""az @ _c6_FOIS6W"" (23.90) | #6 ""d ma @ U_WZNGFyhG"" (17.79) | #7 ""Jonathan @ ArgKs65s5n"" (70.28)",2024-03-07T06:59:01.832Z,170979474183201
"-- starting hand #102 (id: 1ab90bqvjtza)  (No Limit Texas Hold'em) (dealer: ""Jonathan @ ArgKs65s5n"") --",2024-03-07T06:59:01.832Z,170979474183200
"""brian @ UAANB4j7WT"" shows a 8♥, 4♠.",2024-03-07T06:58:56.471Z,170979473647100
"-- ending hand #101 --",2024-03-07T06:58:55.326Z,170979473532602
"""Jonathan @ ArgKs65s5n"" collected 5.60 from pot with Full House, K's over 9's (combination: K♥, K♠, K♦, 9♦, 9♣)",2024-03-07T06:58:55.326Z,170979473532601
"""Jonathan @ ArgKs65s5n"" shows a 9♦, 9♣.",2024-03-07T06:58:55.326Z,170979473532600
"""donk666 @ KbH85AblgS"" checks",2024-03-07T06:58:54.499Z,170979473449900
"""Jonathan @ ArgKs65s5n"" checks",2024-03-07T06:58:52.487Z,170979473248700
"River: 8♦, K♥, 7♦, K♠ [K♦]",2024-03-07T06:58:45.258Z,170979472525800
"""donk666 @ KbH85AblgS"" checks",2024-03-07T06:58:44.435Z,170979472443500
"""Jonathan @ ArgKs65s5n"" checks",2024-03-07T06:58:42.591Z,170979472259100
"Turn: 8♦, K♥, 7♦ [K♠]",2024-03-07T06:58:40.293Z,170979472029300
"""donk666 @ KbH85AblgS"" calls 1.30",2024-03-07T06:58:39.471Z,170979471947100
"""jd @ iAU2EksAh2"" folds",2024-03-07T06:58:37.788Z,170979471778800
"""Jonathan @ ArgKs65s5n"" bets 1.30",2024-03-07T06:58:31.754Z,170979471175400
"Flop:  [8♦, K♥, 7♦]",2024-03-07T06:58:26.572Z,170979470657200
"""donk666 @ KbH85AblgS"" calls 1.00",2024-03-07T06:58:25.754Z,170979470575400
"""jd @ iAU2EksAh2"" calls 1.00",2024-03-07T06:58:23.291Z,170979470329100
"""Jonathan @ ArgKs65s5n"" raises to 1.00",2024-03-07T06:58:20.421Z,170979470042100
"""d ma @ U_WZNGFyhG"" folds",2024-03-07T06:58:17.453Z,170979469745300
"""az @ _c6_FOIS6W"" folds",2024-03-07T06:58:16.535Z,170979469653500
"""brian @ UAANB4j7WT"" folds",2024-03-07T06:58:15.650Z,170979469565000
"""yj @ UXaWQPJt1x"" folds",2024-03-07T06:58:14.744Z,170979469474400
"""donk666 @ KbH85AblgS"" raises to 0.30",2024-03-07T06:58:13.832Z,170979469383200
"""jd @ iAU2EksAh2"" posts a big blind of 0.10",2024-03-07T06:58:11.283Z,170979469128310
"""Jonathan @ ArgKs65s5n"" posts a small blind of 0.05",2024-03-07T06:58:11.283Z,170979469128309
"Your hand is 9♦, 9♣",2024-03-07T06:58:11.283Z,170979469128308
"Player stacks: #1 ""jd @ iAU2EksAh2"" (32.90) | #2 ""donk666 @ KbH85AblgS"" (35.73) | #3 ""yj @ UXaWQPJt1x"" (31.37) | #4 ""brian @ UAANB4j7WT"" (21.34) | #5 ""az @ _c6_FOIS6W"" (23.90) | #6 ""d ma @ U_WZNGFyhG"" (17.79) | #7 ""Jonathan @ ArgKs65s5n"" (66.98)",2024-03-07T06:58:11.283Z,170979469128301
"-- starting hand #101 (id: q18grwddwscg)  (No Limit Texas Hold'em) (dealer: ""d ma @ U_WZNGFyhG"") --",2024-03-07T06:58:11.283Z,170979469128300
"""Jonathan @ ArgKs65s5n"" shows a 3♦, K♥.",2024-03-07T06:58:09.853Z,170979468985300
"""brian @ UAANB4j7WT"" shows a 9♠, 4♦.",2024-03-07T06:58:09.206Z,170979468920600
"""az @ _c6_FOIS6W"" shows a 4♠, K♦.",2024-03-07T06:58:07.417Z,170979468741700
"-- ending hand #100 --",2024-03-07T06:58:06.276Z,170979468627602
"""az @ _c6_FOIS6W"" collected 0.25 from pot",2024-03-07T06:58:06.276Z,170979468627601
"Uncalled bet of 0.20 returned to ""az @ _c6_FOIS6W""",2024-03-07T06:58:06.276Z,170979468627600
"""Jonathan @ ArgKs65s5n"" folds",2024-03-07T06:58:05.463Z,170979468546300
"""d ma @ U_WZNGFyhG"" folds",2024-03-07T06:58:04.008Z,170979468400800
"""az @ _c6_FOIS6W"" raises to 0.30",2024-03-07T06:58:01.650Z,170979468165000
"""brian @ UAANB4j7WT"" folds",2024-03-07T06:57:58.232Z,170979467823200
"""yj @ UXaWQPJt1x"" folds",2024-03-07T06:57:57.328Z,170979467732800
"""donk666 @ KbH85AblgS"" folds",2024-03-07T06:57:56.409Z,170979467640900
"""jd @ iAU2EksAh2"" folds",2024-03-07T06:57:54.159Z,170979467415900
"""Jonathan @ ArgKs65s5n"" posts a big blind of 0.10",2024-03-07T06:57:48.598Z,170979466859810
"""d ma @ U_WZNGFyhG"" posts a small blind of 0.05",2024-03-07T06:57:48.598Z,170979466859809
"Your hand is 3♦, K♥",2024-03-07T06:57:48.598Z,170979466859808
"Player stacks: #1 ""jd @ iAU2EksAh2"" (32.90) | #2 ""donk666 @ KbH85AblgS"" (35.73) | #3 ""yj @ UXaWQPJt1x"" (31.37) | #4 ""brian @ UAANB4j7WT"" (21.34) | #5 ""az @ _c6_FOIS6W"" (23.75) | #6 ""d ma @ U_WZNGFyhG"" (17.84) | #7 ""Jonathan @ ArgKs65s5n"" (67.08)",2024-03-07T06:57:48.598Z,170979466859801
"-- starting hand #100 (id: xmh5wsf0ayzo)  (No Limit Texas Hold'em) (dealer: ""az @ _c6_FOIS6W"") --",2024-03-07T06:57:48.598Z,170979466859800
"""d ma @ U_WZNGFyhG"" shows a 6♥, 6♣.",2024-03-07T06:57:46.927Z,170979466692700
"-- ending hand #99 --",2024-03-07T06:57:44.992Z,170979466499202
"""brian @ UAANB4j7WT"" collected 1.20 from pot",2024-03-07T06:57:44.992Z,170979466499201
"Uncalled bet of 20.14 returned to ""brian @ UAANB4j7WT""",2024-03-07T06:57:44.992Z,170979466499200
"""jd @ iAU2EksAh2"" folds",2024-03-07T06:57:44.139Z,170979466413900
"""d ma @ U_WZNGFyhG"" folds",2024-03-07T06:57:43.235Z,170979466323500
"""az @ _c6_FOIS6W"" folds",2024-03-07T06:57:34.313Z,170979465431300
"""brian @ UAANB4j7WT"" bets 20.14 and go all in",2024-03-07T06:57:33.435Z,170979465343500
"""jd @ iAU2EksAh2"" checks",2024-03-07T06:57:31.068Z,170979465106800
"""d ma @ U_WZNGFyhG"" checks",2024-03-07T06:57:29.636Z,170979464963600
"""az @ _c6_FOIS6W"" checks",2024-03-07T06:57:28.059Z,170979464805900
"River: 7♥, 4♥, 10♥, 7♣ [2♥]",2024-03-07T06:57:26.448Z,170979464644800
"""brian @ UAANB4j7WT"" checks",2024-03-07T06:57:25.640Z,170979464564000
"""jd @ iAU2EksAh2"" checks",2024-03-07T06:57:24.624Z,170979464462400
"""d ma @ U_WZNGFyhG"" checks",2024-03-07T06:57:23.399Z,170979464339900
"""az @ _c6_FOIS6W"" checks",2024-03-07T06:57:21.964Z,170979464196400
"Turn: 7♥, 4♥, 10♥ [7♣]",2024-03-07T06:57:20.040Z,170979464004000
"""brian @ UAANB4j7WT"" checks",2024-03-07T06:57:19.217Z,170979463921700
"""jd @ iAU2EksAh2"" checks",2024-03-07T06:57:18.248Z,170979463824800
"""d ma @ U_WZNGFyhG"" checks",2024-03-07T06:57:16.720Z,170979463672000
"""az @ _c6_FOIS6W"" checks",2024-03-07T06:57:13.890Z,170979463389000
"Flop:  [7♥, 4♥, 10♥]",2024-03-07T06:57:08.785Z,170979462878500
"""d ma @ U_WZNGFyhG"" calls 0.30",2024-03-07T06:57:07.959Z,170979462795900
"""az @ _c6_FOIS6W"" calls 0.30",2024-03-07T06:57:02.410Z,170979462241000
"""brian @ UAANB4j7WT"" calls 0.30",2024-03-07T06:56:59.926Z,170979461992600
"""yj @ UXaWQPJt1x"" folds",2024-03-07T06:56:57.342Z,170979461734200
"""donk666 @ KbH85AblgS"" folds",2024-03-07T06:56:55.459Z,170979461545900
"""jd @ iAU2EksAh2"" raises to 0.30",2024-03-07T06:56:54.545Z,170979461454500
"""Jonathan @ ArgKs65s5n"" folds",2024-03-07T06:56:49.182Z,170979460918200
"""d ma @ U_WZNGFyhG"" posts a big blind of 0.10",2024-03-07T06:56:48.198Z,170979460819810
"""az @ _c6_FOIS6W"" posts a small blind of 0.05",2024-03-07T06:56:48.198Z,170979460819809
"Your hand is Q♥, 6♠",2024-03-07T06:56:48.198Z,170979460819808
"Player stacks: #1 ""jd @ iAU2EksAh2"" (33.20) | #2 ""donk666 @ KbH85AblgS"" (35.73) | #3 ""yj @ UXaWQPJt1x"" (31.37) | #4 ""brian @ UAANB4j7WT"" (20.44) | #5 ""az @ _c6_FOIS6W"" (24.05) | #6 ""d ma @ U_WZNGFyhG"" (18.14) | #7 ""Jonathan @ ArgKs65s5n"" (67.08)",2024-03-07T06:56:48.198Z,170979460819801
"-- starting hand #99 (id: qsqv9vpqxpzs)  (No Limit Texas Hold'em) (dealer: ""brian @ UAANB4j7WT"") --",2024-03-07T06:56:48.198Z,170979460819800
"-- ending hand #98 --",2024-03-07T06:56:45.285Z,170979460528502
"""jd @ iAU2EksAh2"" collected 9.36 from pot",2024-03-07T06:56:45.285Z,170979460528501
"Uncalled bet of 9.36 returned to ""jd @ iAU2EksAh2""",2024-03-07T06:56:45.285Z,170979460528500
"""d ma @ U_WZNGFyhG"" folds",2024-03-07T06:56:44.409Z,170979460440900
"""donk666 @ KbH85AblgS"" folds",2024-03-07T06:56:42.753Z,170979460275300
"""jd @ iAU2EksAh2"" bets 9.36",2024-03-07T06:56:41.646Z,170979460164600
"""d ma @ U_WZNGFyhG"" checks",2024-03-07T06:56:38.082Z,170979459808200
"River: K♥, Q♠, 7♣, 7♠ [5♣]",2024-03-07T06:56:35.866Z,170979459586600
"""donk666 @ KbH85AblgS"" checks",2024-03-07T06:56:35.054Z,170979459505400
"""jd @ iAU2EksAh2"" checks",2024-03-07T06:56:34.124Z,170979459412400
"""d ma @ U_WZNGFyhG"" checks",2024-03-07T06:56:32.742Z,170979459274200
"Turn: K♥, Q♠, 7♣ [7♠]",2024-03-07T06:56:31.061Z,170979459106100
"""jd @ iAU2EksAh2"" calls 1.87",2024-03-07T06:56:30.229Z,170979459022900
"""d ma @ U_WZNGFyhG"" calls 1.87",2024-03-07T06:56:25.783Z,170979458578300
"""donk666 @ KbH85AblgS"" bets 1.87",2024-03-07T06:56:09.897Z,170979456989700
"""jd @ iAU2EksAh2"" checks",2024-03-07T06:56:07.386Z,170979456738600
"""d ma @ U_WZNGFyhG"" checks",2024-03-07T06:56:06.457Z,170979456645700
"Flop:  [K♥, Q♠, 7♣]",2024-03-07T06:56:04.299Z,170979456429900
"""jd @ iAU2EksAh2"" calls 1.20",2024-03-07T06:56:03.430Z,170979456343000
"""d ma @ U_WZNGFyhG"" calls 1.20",2024-03-07T06:56:01.807Z,170979456180700
"""az @ _c6_FOIS6W"" folds",2024-03-07T06:55:53.084Z,170979455308400
"""brian @ UAANB4j7WT"" folds",2024-03-07T06:55:52.195Z,170979455219500
"""yj @ UXaWQPJt1x"" folds",2024-03-07T06:55:51.148Z,170979455114800
"""donk666 @ KbH85AblgS"" raises to 1.20",2024-03-07T06:55:50.241Z,170979455024100
"""jd @ iAU2EksAh2"" calls 0.30",2024-03-07T06:55:46.498Z,170979454649800
"""Jonathan @ ArgKs65s5n"" folds",2024-03-07T06:55:44.117Z,170979454411700
"""d ma @ U_WZNGFyhG"" raises to 0.30",2024-03-07T06:55:43.233Z,170979454323300
"""az @ _c6_FOIS6W"" posts a big blind of 0.10",2024-03-07T06:55:36.174Z,170979453617410
"""brian @ UAANB4j7WT"" posts a small blind of 0.05",2024-03-07T06:55:36.174Z,170979453617409
"Your hand is 3♠, J♣",2024-03-07T06:55:36.174Z,170979453617408
"Player stacks: #1 ""jd @ iAU2EksAh2"" (26.91) | #2 ""donk666 @ KbH85AblgS"" (38.80) | #3 ""yj @ UXaWQPJt1x"" (31.37) | #4 ""brian @ UAANB4j7WT"" (20.49) | #5 ""az @ _c6_FOIS6W"" (24.15) | #6 ""d ma @ U_WZNGFyhG"" (21.21) | #7 ""Jonathan @ ArgKs65s5n"" (67.08)",2024-03-07T06:55:36.174Z,170979453617401
"-- starting hand #98 (id: 4rjo3shcqkdo)  (No Limit Texas Hold'em) (dealer: ""yj @ UXaWQPJt1x"") --",2024-03-07T06:55:36.174Z,170979453617400
"-- ending hand #97 --",2024-03-07T06:55:30.171Z,170979453017102
"""brian @ UAANB4j7WT"" collected 1.11 from pot with Straight, 6 High (combination: 6♦, 5♥, 4♥, 3♠, 2♠)",2024-03-07T06:55:30.171Z,170979453017101
"""brian @ UAANB4j7WT"" shows a 5♥, 5♣.",2024-03-07T06:55:30.171Z,170979453017100
"""az @ _c6_FOIS6W"" checks",2024-03-07T06:55:29.338Z,170979452933800
"""brian @ UAANB4j7WT"" checks",2024-03-07T06:55:27.979Z,170979452797900
"River: 2♠, 3♠, Q♠, 4♥ [6♦]",2024-03-07T06:55:26.812Z,170979452681200
"""brian @ UAANB4j7WT"" calls 0.33",2024-03-07T06:55:25.984Z,170979452598400
"""az @ _c6_FOIS6W"" bets 0.33",2024-03-07T06:55:23.775Z,170979452377500
"""brian @ UAANB4j7WT"" checks",2024-03-07T06:55:17.856Z,170979451785600
"Turn: 2♠, 3♠, Q♠ [4♥]",2024-03-07T06:55:17.136Z,170979451713600
"""az @ _c6_FOIS6W"" checks",2024-03-07T06:55:16.334Z,170979451633400
"""brian @ UAANB4j7WT"" checks",2024-03-07T06:55:09.444Z,170979450944400
"Flop:  [2♠, 3♠, Q♠]",2024-03-07T06:55:03.327Z,170979450332700
"""brian @ UAANB4j7WT"" calls 0.20",2024-03-07T06:55:02.515Z,170979450251500
"""yj @ UXaWQPJt1x"" folds",2024-03-07T06:55:01.008Z,170979450100800
"""donk666 @ KbH85AblgS"" folds",2024-03-07T06:55:00.035Z,170979450003500
"""jd @ iAU2EksAh2"" folds",2024-03-07T06:54:57.860Z,170979449786000
