entry,at,order
"Uncalled bet of 2.27 returned to ""jd @ 63T0FS8Tfi""",2024-01-24T05:45:11.387Z,170607511138700
"""aiden# @ _c6_FOIS6W"" folds",2024-01-24T05:45:10.555Z,170607511055500
"""jd @ 63T0FS8Tfi"" raises to 3.34",2024-01-24T05:45:09.082Z,170607510908200
"""aiden# @ _c6_FOIS6W"" bets 1.07",2024-01-24T05:45:00.838Z,170607510083800
"River: 10♥, 3♦, Q♠, 9♦ [K♦]",2024-01-24T05:44:57.970Z,170607509797000
"""jd @ 63T0FS8Tfi"" checks",2024-01-24T05:44:57.129Z,170607509712900
"""aiden# @ _c6_FOIS6W"" checks",2024-01-24T05:44:55.291Z,170607509529100
"Turn: 10♥, 3♦, Q♠ [9♦]",2024-01-24T05:44:54.102Z,170607509410200
"""aiden# @ _c6_FOIS6W"" calls 0.40",2024-01-24T05:44:53.281Z,170607509328100
"""jd @ 63T0FS8Tfi"" bets 0.40",2024-01-24T05:44:51.515Z,170607509151500
"""aiden# @ _c6_FOIS6W"" checks",2024-01-24T05:44:47.382Z,170607508738200
"Flop:  [10♥, 3♦, Q♠]",2024-01-24T05:44:42.287Z,170607508228700
"""aiden# @ _c6_FOIS6W"" calls 0.60",2024-01-24T05:44:41.404Z,170607508140400
"""jon @ MP935AvtsQ"" folds",2024-01-24T05:44:40.397Z,170607508039700
"""michael @ UFkn4-rw65"" folds",2024-01-24T05:44:39.291Z,170607507929100
"""jd @ 63T0FS8Tfi"" raises to 0.60",2024-01-24T05:44:37.129Z,170607507712900
"""Dan @ by8mRy1mOh"" folds",2024-01-24T05:44:33.586Z,170607507358600
"""aiden# @ _c6_FOIS6W"" raises to 0.20",2024-01-24T05:44:31.917Z,170607507191700
"""jon @ MP935AvtsQ"" posts a big blind of 0.10",2024-01-24T05:44:26.361Z,170607506636109
"""michael @ UFkn4-rw65"" posts a small blind of 0.05",2024-01-24T05:44:26.361Z,170607506636108
"Player stacks: #1 ""michael @ UFkn4-rw65"" (27.15) | #2 ""jon @ MP935AvtsQ"" (18.68) | #3 ""aiden# @ _c6_FOIS6W"" (22.25) | #4 ""Dan @ by8mRy1mOh"" (10.00) | #9 ""jd @ 63T0FS8Tfi"" (51.92)",2024-01-24T05:44:26.361Z,170607506636102
"-- starting hand #53 (id: igcrzanq9gow)  (No Limit Texas Hold'em) (dealer: ""jd @ 63T0FS8Tfi"") --",2024-01-24T05:44:26.361Z,170607506636101
"The player ""Dan @ by8mRy1mOh"" joined the game with a stack of 10.00.",2024-01-24T05:44:26.361Z,170607506636100
"The admin approved the player ""Dan @ by8mRy1mOh"" participation with a stack of 10.00.",2024-01-24T05:44:26.085Z,170607506608500
"-- ending hand #52 --",2024-01-24T05:44:20.350Z,170607506035002
"""michael @ UFkn4-rw65"" collected 17.60 from pot with Two Pair, A's & Q's (combination: A♥, A♣, Q♣, Q♥, 10♠)",2024-01-24T05:44:20.350Z,170607506035001
"""michael @ UFkn4-rw65"" shows a A♥, A♣.",2024-01-24T05:44:20.350Z,170607506035000
"""jd @ 63T0FS8Tfi"" calls 6.60",2024-01-24T05:44:19.530Z,170607505953000
"The player ""Dan @ by8mRy1mOh"" requested a seat.",2024-01-24T05:44:15.217Z,170607505521700
"""michael @ UFkn4-rw65"" raises to 6.60",2024-01-24T05:43:57.510Z,170607503751000
"""jd @ 63T0FS8Tfi"" bets 2.20",2024-01-24T05:43:52.013Z,170607503201300
"River: 10♠, Q♣, Q♥, 3♥ [9♠]",2024-01-24T05:43:47.024Z,170607502702400
"""michael @ UFkn4-rw65"" calls 0.85",2024-01-24T05:43:46.116Z,170607502611600
"""jd @ 63T0FS8Tfi"" bets 0.85",2024-01-24T05:43:43.758Z,170607502375800
"Turn: 10♠, Q♣, Q♥ [3♥]",2024-01-24T05:43:35.792Z,170607501579200
"""michael @ UFkn4-rw65"" checks",2024-01-24T05:43:34.903Z,170607501490300
"""jd @ 63T0FS8Tfi"" checks",2024-01-24T05:43:31.099Z,170607501109900
"Flop:  [10♠, Q♣, Q♥]",2024-01-24T05:43:28.627Z,170607500862700
"""jd @ 63T0FS8Tfi"" calls 1.20",2024-01-24T05:43:27.796Z,170607500779600
"""aiden# @ _c6_FOIS6W"" folds",2024-01-24T05:43:25.741Z,170607500574100
"""michael @ UFkn4-rw65"" raises to 1.20",2024-01-24T05:43:23.231Z,170607500323100
"""jd @ 63T0FS8Tfi"" calls 0.30",2024-01-24T05:43:18.282Z,170607499828200
"""aiden# @ _c6_FOIS6W"" raises to 0.30",2024-01-24T05:43:16.530Z,170607499653000
"""jon @ MP935AvtsQ"" folds",2024-01-24T05:43:04.597Z,170607498459700
"""michael @ UFkn4-rw65"" posts a big blind of 0.10",2024-01-24T05:43:03.608Z,170607498360807
"""jd @ 63T0FS8Tfi"" posts a small blind of 0.05",2024-01-24T05:43:03.608Z,170607498360806
"Player stacks: #1 ""michael @ UFkn4-rw65"" (18.20) | #2 ""jon @ MP935AvtsQ"" (18.68) | #3 ""aiden# @ _c6_FOIS6W"" (22.55) | #9 ""jd @ 63T0FS8Tfi"" (60.57)",2024-01-24T05:43:03.608Z,170607498360801
"-- starting hand #52 (id: dgmlktejawbc)  (No Limit Texas Hold'em) (dealer: ""aiden# @ _c6_FOIS6W"") --",2024-01-24T05:43:03.608Z,170607498360800
"-- ending hand #51 --",2024-01-24T05:43:00.673Z,170607498067302
"""aiden# @ _c6_FOIS6W"" collected 5.20 from pot",2024-01-24T05:43:00.673Z,170607498067301
"Uncalled bet of 3.90 returned to ""aiden# @ _c6_FOIS6W""",2024-01-24T05:43:00.673Z,170607498067300
"""jon @ MP935AvtsQ"" folds",2024-01-24T05:42:59.857Z,170607497985700
"""aiden# @ _c6_FOIS6W"" bets 3.90",2024-01-24T05:42:58.941Z,170607497894100
"Turn: 8♦, 5♥, 2♣ [K♥]",2024-01-24T05:42:55.960Z,170607497596000
"""aiden# @ _c6_FOIS6W"" calls 1.35",2024-01-24T05:42:55.138Z,170607497513800
"""jon @ MP935AvtsQ"" bets 1.35",2024-01-24T05:42:52.123Z,170607497212300
"""aiden# @ _c6_FOIS6W"" checks",2024-01-24T05:42:47.052Z,170607496705200
"Flop:  [8♦, 5♥, 2♣]",2024-01-24T05:42:39.140Z,170607495914000
"""jon @ MP935AvtsQ"" calls 1.20",2024-01-24T05:42:38.322Z,170607495832200
"""jd @ 63T0FS8Tfi"" folds",2024-01-24T05:42:36.944Z,170607495694400
"""aiden# @ _c6_FOIS6W"" raises to 1.20",2024-01-24T05:42:35.334Z,170607495533400
"""jon @ MP935AvtsQ"" raises to 0.35",2024-01-24T05:42:26.778Z,170607494677800
"""michael @ UFkn4-rw65"" folds",2024-01-24T05:42:24.877Z,170607494487700
"""jd @ 63T0FS8Tfi"" posts a big blind of 0.10",2024-01-24T05:42:23.442Z,170607494344207
"""aiden# @ _c6_FOIS6W"" posts a small blind of 0.05",2024-01-24T05:42:23.442Z,170607494344206
"Player stacks: #1 ""michael @ UFkn4-rw65"" (18.20) | #2 ""jon @ MP935AvtsQ"" (21.23) | #3 ""aiden# @ _c6_FOIS6W"" (19.90) | #9 ""jd @ 63T0FS8Tfi"" (60.67)",2024-01-24T05:42:23.442Z,170607494344201
"-- starting hand #51 (id: 9h9d1vwo2pki)  (No Limit Texas Hold'em) (dealer: ""jon @ MP935AvtsQ"") --",2024-01-24T05:42:23.442Z,170607494344200
"-- ending hand #50 --",2024-01-24T05:42:20.511Z,170607494051102
"""jon @ MP935AvtsQ"" collected 2.40 from pot",2024-01-24T05:42:20.511Z,170607494051101
"Uncalled bet of 1.20 returned to ""jon @ MP935AvtsQ""",2024-01-24T05:42:20.511Z,170607494051100
"""michael @ UFkn4-rw65"" folds",2024-01-24T05:42:19.613Z,170607493961300
"""jon @ MP935AvtsQ"" bets 1.20",2024-01-24T05:42:09.953Z,170607492995300
"Flop:  [Q♣, 5♣, 9♦]",2024-01-24T05:41:56.980Z,170607491698000
"""michael @ UFkn4-rw65"" calls 1.10",2024-01-24T05:41:56.102Z,170607491610200
"""jd @ 63T0FS8Tfi"" folds",2024-01-24T05:41:54.970Z,170607491497000
"""aiden# @ _c6_FOIS6W"" folds",2024-01-24T05:41:51.288Z,170607491128800
"""jon @ MP935AvtsQ"" raises to 1.10",2024-01-24T05:41:50.192Z,170607491019200
"""michael @ UFkn4-rw65"" raises to 0.30",2024-01-24T05:41:47.065Z,170607490706500
"""jd @ 63T0FS8Tfi"" calls 0.10",2024-01-24T05:41:42.834Z,170607490283400
"""aiden# @ _c6_FOIS6W"" posts a big blind of 0.10",2024-01-24T05:41:40.759Z,170607490075908
"""jon @ MP935AvtsQ"" posts a small blind of 0.05",2024-01-24T05:41:40.759Z,170607490075907
"Player stacks: #1 ""michael @ UFkn4-rw65"" (19.30) | #2 ""jon @ MP935AvtsQ"" (19.93) | #3 ""aiden# @ _c6_FOIS6W"" (20.00) | #9 ""jd @ 63T0FS8Tfi"" (60.77)",2024-01-24T05:41:40.759Z,170607490075902
"-- starting hand #50 (id: awl1rw7tgfq6)  (No Limit Texas Hold'em) (dealer: ""michael @ UFkn4-rw65"") --",2024-01-24T05:41:40.759Z,170607490075901
"The admin updated the player ""michael @ UFkn4-rw65"" stack from 9.30 to 19.30.",2024-01-24T05:41:40.759Z,170607490075900
"-- ending hand #49 --",2024-01-24T05:41:37.811Z,170607489781102
"""jon @ MP935AvtsQ"" collected 1.61 from pot",2024-01-24T05:41:37.811Z,170607489781101
"Uncalled bet of 1.61 returned to ""jon @ MP935AvtsQ""",2024-01-24T05:41:37.811Z,170607489781100
"""jd @ 63T0FS8Tfi"" folds",2024-01-24T05:41:36.961Z,170607489696100
"""jon @ MP935AvtsQ"" bets 1.61",2024-01-24T05:41:35.733Z,170607489573300
"WARNING: the admin queued the stack change for the player ""michael @ UFkn4-rw65"" adding 10.00 chips in the next hand.",2024-01-24T05:41:34.500Z,170607489450000
"Turn: 3♣, 4♠, 8♦ [2♠]",2024-01-24T05:41:33.666Z,170607489366600
"""jd @ 63T0FS8Tfi"" calls 0.48",2024-01-24T05:41:32.849Z,170607489284900
"""jon @ MP935AvtsQ"" bets 0.48",2024-01-24T05:41:30.573Z,170607489057300
"Flop:  [3♣, 4♠, 8♦]",2024-01-24T05:41:26.995Z,170607488699500
"""jon @ MP935AvtsQ"" calls 0.30",2024-01-24T05:41:26.172Z,170607488617200
"""michael @ UFkn4-rw65"" folds",2024-01-24T05:41:25.214Z,170607488521400
"""jd @ 63T0FS8Tfi"" raises to 0.30",2024-01-24T05:41:22.488Z,170607488248800
"""aiden# @ _c6_FOIS6W"" folds",2024-01-24T05:41:20.379Z,170607488037900
"""jon @ MP935AvtsQ"" posts a big blind of 0.10",2024-01-24T05:41:18.981Z,170607487898108
"""michael @ UFkn4-rw65"" posts a small blind of 0.05",2024-01-24T05:41:18.981Z,170607487898107
"Player stacks: #1 ""michael @ UFkn4-rw65"" (9.35) | #2 ""jon @ MP935AvtsQ"" (19.10) | #3 ""aiden# @ _c6_FOIS6W"" (20.00) | #9 ""jd @ 63T0FS8Tfi"" (61.55)",2024-01-24T05:41:18.981Z,170607487898102
"-- starting hand #49 (id: pay8nnqrqhb3)  (No Limit Texas Hold'em) (dealer: ""jd @ 63T0FS8Tfi"") --",2024-01-24T05:41:18.981Z,170607487898101
"The player ""aiden# @ _c6_FOIS6W"" joined the game with a stack of 20.00.",2024-01-24T05:41:18.981Z,170607487898100
"-- ending hand #48 --",2024-01-24T05:41:16.053Z,170607487605302
"""michael @ UFkn4-rw65"" collected 1.05 from pot",2024-01-24T05:41:16.053Z,170607487605301
"Uncalled bet of 1.05 returned to ""michael @ UFkn4-rw65""",2024-01-24T05:41:16.053Z,170607487605300
"""jd @ 63T0FS8Tfi"" folds",2024-01-24T05:41:15.237Z,170607487523700
"""jon @ MP935AvtsQ"" folds",2024-01-24T05:41:13.618Z,170607487361800
"""michael @ UFkn4-rw65"" raises to 1.40",2024-01-24T05:41:10.557Z,170607487055700
"""jd @ 63T0FS8Tfi"" calls 0.35",2024-01-24T05:41:07.274Z,170607486727400
"""jon @ MP935AvtsQ"" raises to 0.35",2024-01-24T05:41:05.329Z,170607486532900
"""michael @ UFkn4-rw65"" posts a big blind of 0.10",2024-01-24T05:40:59.841Z,170607485984107
"""jd @ 63T0FS8Tfi"" posts a small blind of 0.05",2024-01-24T05:40:59.841Z,170607485984106
"Player stacks: #1 ""michael @ UFkn4-rw65"" (8.65) | #2 ""jon @ MP935AvtsQ"" (19.45) | #9 ""jd @ 63T0FS8Tfi"" (61.90)",2024-01-24T05:40:59.841Z,170607485984102
"-- starting hand #48 (id: gluuzeqeyfke)  (No Limit Texas Hold'em) (dealer: ""jon @ MP935AvtsQ"") --",2024-01-24T05:40:59.841Z,170607485984101
"The admin updated the player ""jon @ MP935AvtsQ"" stack from 9.45 to 19.45.",2024-01-24T05:40:59.841Z,170607485984100
"-- ending hand #47 --",2024-01-24T05:40:56.918Z,170607485691802
"""jon @ MP935AvtsQ"" collected 0.80 from pot",2024-01-24T05:40:56.918Z,170607485691801
"Uncalled bet of 0.80 returned to ""jon @ MP935AvtsQ""",2024-01-24T05:40:56.918Z,170607485691800
"""jd @ 63T0FS8Tfi"" folds",2024-01-24T05:40:56.109Z,170607485610900
"""jon @ MP935AvtsQ"" bets 0.80",2024-01-24T05:40:55.057Z,170607485505700
"River: 9♦, 4♥, 4♠, Q♥ [5♠]",2024-01-24T05:40:51.660Z,170607485166000
"""jd @ 63T0FS8Tfi"" calls 0.20",2024-01-24T05:40:50.796Z,170607485079600
"""jon @ MP935AvtsQ"" bets 0.20",2024-01-24T05:40:48.995Z,170607484899500
"Turn: 9♦, 4♥, 4♠ [Q♥]",2024-01-24T05:40:46.905Z,170607484690500
"""jd @ 63T0FS8Tfi"" calls 0.10",2024-01-24T05:40:46.072Z,170607484607200
"""jon @ MP935AvtsQ"" bets 0.10",2024-01-24T05:40:41.259Z,170607484125900
"WARNING: the admin queued the stack change for the player ""jon @ MP935AvtsQ"" adding 10.00 chips in the next hand.",2024-01-24T05:40:39.105Z,170607483910500
"Flop:  [9♦, 4♥, 4♠]",2024-01-24T05:40:38.181Z,170607483818100
"""jd @ 63T0FS8Tfi"" checks",2024-01-24T05:40:37.370Z,170607483737000
"The admin approved the player ""aiden# @ _c6_FOIS6W"" participation with a stack of 20.00.",2024-01-24T05:40:34.230Z,170607483423000
"""jon @ MP935AvtsQ"" calls 0.10",2024-01-24T05:40:33.757Z,170607483375700
"""michael @ UFkn4-rw65"" folds",2024-01-24T05:40:31.961Z,170607483196100
"The player ""aiden# @ _c6_FOIS6W"" requested a seat.",2024-01-24T05:40:29.589Z,170607482958900
"""jd @ 63T0FS8Tfi"" posts a big blind of 0.10",2024-01-24T05:40:25.613Z,170607482561307
"""jon @ MP935AvtsQ"" posts a small blind of 0.05",2024-01-24T05:40:25.613Z,170607482561306
"Player stacks: #1 ""michael @ UFkn4-rw65"" (8.65) | #2 ""jon @ MP935AvtsQ"" (9.05) | #9 ""jd @ 63T0FS8Tfi"" (62.30)",2024-01-24T05:40:25.613Z,170607482561302
"-- starting hand #47 (id: pawh929mj48o)  (No Limit Texas Hold'em) (dealer: ""michael @ UFkn4-rw65"") --",2024-01-24T05:40:25.613Z,170607482561301
"The player ""aiden# @ _c6_FOIS6W"" quits the game with a stack of 0.00.",2024-01-24T05:40:25.613Z,170607482561300
"-- ending hand #46 --",2024-01-24T05:40:19.595Z,170607481959501
"""jd @ 63T0FS8Tfi"" collected 38.63 from pot with Two Pair, A's & 4's (combination: A♥, A♠, 4♠, 4♦, K♠)",2024-01-24T05:40:19.595Z,170607481959500
"River: K♠, Q♦, 4♠, 6♦ [4♦]",2024-01-24T05:40:15.557Z,170607481555700
"Turn: K♠, Q♦, 4♠ [6♦]",2024-01-24T05:40:11.472Z,170607481147200
"""aiden# @ _c6_FOIS6W"" shows a A♣, K♥.",2024-01-24T05:40:07.457Z,170607480745701
"""jd @ 63T0FS8Tfi"" shows a A♥, A♠.",2024-01-24T05:40:07.457Z,170607480745700
"""aiden# @ _c6_FOIS6W"" calls 1.88 and go all in",2024-01-24T05:40:06.619Z,170607480661900
"""jd @ 63T0FS8Tfi"" bets 1.88",2024-01-24T05:40:05.679Z,170607480567900
"Flop:  [K♠, Q♦, 4♠]",2024-01-24T05:39:59.651Z,170607479965100
"""aiden# @ _c6_FOIS6W"" calls 17.11",2024-01-24T05:39:58.810Z,170607479881000
"""jd @ 63T0FS8Tfi"" raises to 17.11",2024-01-24T05:39:57.938Z,170607479793800
"""jon @ MP935AvtsQ"" folds",2024-01-24T05:39:53.297Z,170607479329700
"""aiden# @ _c6_FOIS6W"" raises to 6.65",2024-01-24T05:39:51.757Z,170607479175700
"""jd @ 63T0FS8Tfi"" raises to 2.00",2024-01-24T05:39:46.310Z,170607478631000
"""jon @ MP935AvtsQ"" calls 0.60",2024-01-24T05:39:42.172Z,170607478217200
"""michael @ UFkn4-rw65"" folds",2024-01-24T05:39:40.609Z,170607478060900
"""aiden# @ _c6_FOIS6W"" raises to 0.60",2024-01-24T05:39:38.557Z,170607477855700
"""jd @ 63T0FS8Tfi"" raises to 0.20",2024-01-24T05:39:32.843Z,170607477284300
"""jon @ MP935AvtsQ"" posts a big blind of 0.10",2024-01-24T05:39:29.123Z,170607476912307
"""michael @ UFkn4-rw65"" posts a small blind of 0.05",2024-01-24T05:39:29.123Z,170607476912306
"Player stacks: #1 ""michael @ UFkn4-rw65"" (8.70) | #2 ""jon @ MP935AvtsQ"" (9.65) | #9 ""jd @ 63T0FS8Tfi"" (42.66) | #10 ""aiden# @ _c6_FOIS6W"" (18.99)",2024-01-24T05:39:29.123Z,170607476912301
"-- starting hand #46 (id: 3stal9exnbpo)  (No Limit Texas Hold'em) (dealer: ""aiden# @ _c6_FOIS6W"") --",2024-01-24T05:39:29.123Z,170607476912300
"""jd @ 63T0FS8Tfi"" shows a 3♠, Q♦.",2024-01-24T05:39:26.243Z,170607476624300
"-- ending hand #45 --",2024-01-24T05:39:25.520Z,170607476552002
"""aiden# @ _c6_FOIS6W"" collected 1.05 from pot",2024-01-24T05:39:25.520Z,170607476552001
"Uncalled bet of 0.52 returned to ""aiden# @ _c6_FOIS6W""",2024-01-24T05:39:25.520Z,170607476552000
"""jon @ MP935AvtsQ"" folds",2024-01-24T05:39:24.661Z,170607476466100
"""michael @ UFkn4-rw65"" folds",2024-01-24T05:39:23.809Z,170607476380900
"""aiden# @ _c6_FOIS6W"" bets 0.52",2024-01-24T05:39:22.862Z,170607476286200
"Turn: 3♦, 5♠, 3♥ [3♣]",2024-01-24T05:39:18.314Z,170607475831400
"""jon @ MP935AvtsQ"" checks",2024-01-24T05:39:17.483Z,170607475748300
"""michael @ UFkn4-rw65"" checks",2024-01-24T05:39:16.602Z,170607475660200
"""aiden# @ _c6_FOIS6W"" checks",2024-01-24T05:39:15.159Z,170607475515900
"Flop:  [3♦, 5♠, 3♥]",2024-01-24T05:39:03.801Z,170607474380100
"""michael @ UFkn4-rw65"" calls 0.35",2024-01-24T05:39:02.975Z,170607474297500
"""aiden# @ _c6_FOIS6W"" calls 0.35",2024-01-24T05:38:58.854Z,170607473885400
"""jd @ 63T0FS8Tfi"" folds",2024-01-24T05:38:56.636Z,170607473663600
"""jon @ MP935AvtsQ"" raises to 0.35",2024-01-24T05:38:55.732Z,170607473573200
"""michael @ UFkn4-rw65"" posts a big blind of 0.10",2024-01-24T05:38:52.276Z,170607473227608
"""aiden# @ _c6_FOIS6W"" posts a small blind of 0.05",2024-01-24T05:38:52.276Z,170607473227607
"Player stacks: #1 ""michael @ UFkn4-rw65"" (9.05) | #2 ""jon @ MP935AvtsQ"" (10.00) | #9 ""jd @ 63T0FS8Tfi"" (42.66) | #10 ""aiden# @ _c6_FOIS6W"" (18.29)",2024-01-24T05:38:52.276Z,170607473227602
"-- starting hand #45 (id: pbmu0whvvyzm)  (No Limit Texas Hold'em) (dealer: ""jd @ 63T0FS8Tfi"") --",2024-01-24T05:38:52.276Z,170607473227601
"The player ""jon @ MP935AvtsQ"" joined the game with a stack of 10.00.",2024-01-24T05:38:52.276Z,170607473227600
"-- ending hand #44 --",2024-01-24T05:38:49.349Z,170607472934902
"""aiden# @ _c6_FOIS6W"" collected 1.00 from pot",2024-01-24T05:38:49.349Z,170607472934901
"Uncalled bet of 0.30 returned to ""aiden# @ _c6_FOIS6W""",2024-01-24T05:38:49.349Z,170607472934900
"""jd @ 63T0FS8Tfi"" folds",2024-01-24T05:38:48.524Z,170607472852400
"""aiden# @ _c6_FOIS6W"" bets 0.30",2024-01-24T05:38:37.202Z,170607471720200
"""jd @ 63T0FS8Tfi"" checks",2024-01-24T05:38:28.247Z,170607470824700
"Turn: 2♣, Q♥, 3♥ [K♠]",2024-01-24T05:38:25.596Z,170607470559600
"""aiden# @ _c6_FOIS6W"" calls 0.20",2024-01-24T05:38:24.787Z,170607470478700
"""jd @ 63T0FS8Tfi"" bets 0.20",2024-01-24T05:38:23.398Z,170607470339800
"Flop:  [2♣, Q♥, 3♥]",2024-01-24T05:38:20.362Z,170607470036200
"""aiden# @ _c6_FOIS6W"" calls 0.30",2024-01-24T05:38:19.557Z,170607469955700
"""jd @ 63T0FS8Tfi"" raises to 0.30",2024-01-24T05:38:15.188Z,170607469518800
"The admin approved the player ""jon @ MP935AvtsQ"" participation with a stack of 10.00.",2024-01-24T05:38:13.947Z,170607469394700
"The player ""jon @ MP935AvtsQ"" requested a seat.",2024-01-24T05:38:10.458Z,170607469045800
"""michael @ UFkn4-rw65"" folds",2024-01-24T05:38:09.895Z,170607468989500
"""aiden# @ _c6_FOIS6W"" posts a big blind of 0.10",2024-01-24T05:38:07.699Z,170607468769907
"""jd @ 63T0FS8Tfi"" posts a small blind of 0.05",2024-01-24T05:38:07.699Z,170607468769906
"Player stacks: #1 ""michael @ UFkn4-rw65"" (9.05) | #9 ""jd @ 63T0FS8Tfi"" (43.16) | #10 ""aiden# @ _c6_FOIS6W"" (17.79)",2024-01-24T05:38:07.699Z,170607468769902
"-- starting hand #44 (id: uj9faeuqqetg)  (No Limit Texas Hold'em) (dead button) --",2024-01-24T05:38:07.699Z,170607468769901
"The player ""jon @ MP935AvtsQ"" quits the game with a stack of 0.00.",2024-01-24T05:38:07.699Z,170607468769900
"-- ending hand #43 --",2024-01-24T05:38:01.683Z,170607468168301
"""jd @ 63T0FS8Tfi"" collected 23.96 from pot with Full House, K's over A's (combination: K♠, K♥, K♣, A♣, A♥)",2024-01-24T05:38:01.683Z,170607468168300
"River: 3♣, K♥, Q♣, A♥ [K♣]",2024-01-24T05:37:57.672Z,170607467767200
"Turn: 3♣, K♥, Q♣ [A♥]",2024-01-24T05:37:53.632Z,170607467363200
"Flop:  [3♣, K♥, Q♣]",2024-01-24T05:37:49.623Z,170607466962300
"""jd @ 63T0FS8Tfi"" shows a K♠, A♣.",2024-01-24T05:37:45.557Z,170607466555701
"""jon @ MP935AvtsQ"" shows a Q♠, J♦.",2024-01-24T05:37:45.557Z,170607466555700
"""jd @ 63T0FS8Tfi"" calls 11.38",2024-01-24T05:37:44.705Z,170607466470500
"""jon @ MP935AvtsQ"" raises to 11.38 and go all in",2024-01-24T05:37:43.623Z,170607466362300
"""aiden# @ _c6_FOIS6W"" folds",2024-01-24T05:37:26.256Z,170607464625600
"""jd @ 63T0FS8Tfi"" raises to 9.00",2024-01-24T05:37:24.825Z,170607464482500
"""jon @ MP935AvtsQ"" raises to 4.20",2024-01-24T05:37:19.232Z,170607463923200
"""michael @ UFkn4-rw65"" folds",2024-01-24T05:37:17.021Z,170607463702100
"""aiden# @ _c6_FOIS6W"" calls 1.00",2024-01-24T05:37:16.118Z,170607463611800
"""jd @ 63T0FS8Tfi"" raises to 1.00",2024-01-24T05:37:10.772Z,170607463077200
"""jon @ MP935AvtsQ"" calls 0.20",2024-01-24T05:37:07.502Z,170607462750200
"""michael @ UFkn4-rw65"" calls 0.20",2024-01-24T05:37:06.600Z,170607462660000
"""aiden# @ _c6_FOIS6W"" raises to 0.20",2024-01-24T05:37:02.549Z,170607462254900
"""jd @ 63T0FS8Tfi"" posts a big blind of 0.10",2024-01-24T05:36:57.780Z,170607461778007
"""jon @ MP935AvtsQ"" posts a small blind of 0.05",2024-01-24T05:36:57.780Z,170607461778006
"Player stacks: #1 ""michael @ UFkn4-rw65"" (9.25) | #2 ""jon @ MP935AvtsQ"" (11.38) | #9 ""jd @ 63T0FS8Tfi"" (30.58) | #10 ""aiden# @ _c6_FOIS6W"" (18.79)",2024-01-24T05:36:57.780Z,170607461778001
"-- starting hand #43 (id: 6visyejgnjs6)  (No Limit Texas Hold'em) (dealer: ""michael @ UFkn4-rw65"") --",2024-01-24T05:36:57.780Z,170607461778000
"-- ending hand #42 --",2024-01-24T05:36:54.851Z,170607461485102
"""jd @ 63T0FS8Tfi"" collected 1.69 from pot",2024-01-24T05:36:54.851Z,170607461485101
"Uncalled bet of 0.84 returned to ""jd @ 63T0FS8Tfi""",2024-01-24T05:36:54.851Z,170607461485100
"""jon @ MP935AvtsQ"" folds",2024-01-24T05:36:54.013Z,170607461401300
"""jd @ 63T0FS8Tfi"" bets 0.84",2024-01-24T05:36:53.125Z,170607461312500
"""jon @ MP935AvtsQ"" checks",2024-01-24T05:36:49.861Z,170607460986100
"River: 5♣, 9♥, 4♦, 10♥ [K♦]",2024-01-24T05:36:49.102Z,170607460910200
"""jon @ MP935AvtsQ"" calls 0.42",2024-01-24T05:36:48.292Z,170607460829200
"""jd @ 63T0FS8Tfi"" bets 0.42",2024-01-24T05:36:46.561Z,170607460656100
"""jon @ MP935AvtsQ"" checks",2024-01-24T05:36:41.899Z,170607460189900
"Turn: 5♣, 9♥, 4♦ [10♥]",2024-01-24T05:36:41.195Z,170607460119500
"""jon @ MP935AvtsQ"" calls 0.10",2024-01-24T05:36:40.377Z,170607460037700
"""jd @ 63T0FS8Tfi"" bets 0.10",2024-01-24T05:36:39.394Z,170607459939400
"""jon @ MP935AvtsQ"" checks",2024-01-24T05:36:37.205Z,170607459720500
"Flop:  [5♣, 9♥, 4♦]",2024-01-24T05:36:35.548Z,170607459554800
"""jon @ MP935AvtsQ"" calls 0.30",2024-01-24T05:36:34.732Z,170607459473200
"""michael @ UFkn4-rw65"" folds",2024-01-24T05:36:33.881Z,170607459388100
"""aiden# @ _c6_FOIS6W"" folds",2024-01-24T05:36:31.948Z,170607459194800
"""jd @ 63T0FS8Tfi"" raises to 0.30",2024-01-24T05:36:31.049Z,170607459104900
"""jon @ MP935AvtsQ"" posts a big blind of 0.10",2024-01-24T05:36:28.531Z,170607458853107
"""michael @ UFkn4-rw65"" posts a small blind of 0.05",2024-01-24T05:36:28.531Z,170607458853106
"Player stacks: #1 ""michael @ UFkn4-rw65"" (9.30) | #2 ""jon @ MP935AvtsQ"" (12.20) | #9 ""jd @ 63T0FS8Tfi"" (29.71) | #10 ""aiden# @ _c6_FOIS6W"" (18.79)",2024-01-24T05:36:28.531Z,170607458853101
"-- starting hand #42 (id: zd74dsavnb6q)  (No Limit Texas Hold'em) (dealer: ""aiden# @ _c6_FOIS6W"") --",2024-01-24T05:36:28.531Z,170607458853100
"-- ending hand #41 --",2024-01-24T05:36:25.584Z,170607458558402
"""michael @ UFkn4-rw65"" collected 1.10 from pot",2024-01-24T05:36:25.584Z,170607458558401
"Uncalled bet of 0.55 returned to ""michael @ UFkn4-rw65""",2024-01-24T05:36:25.584Z,170607458558400
"""jd @ 63T0FS8Tfi"" folds",2024-01-24T05:36:24.750Z,170607458475000
"""jon @ MP935AvtsQ"" folds",2024-01-24T05:36:23.765Z,170607458376500
"""michael @ UFkn4-rw65"" bets 0.55",2024-01-24T05:36:20.840Z,170607458084000
