entry,at,order
"""Jd @ BAOjPTzxvi"" collected 3.00 from pot with Two Pair, Q's & 6's (combination: Q♣, Q♠, 6♣, 6♠, 10♦)",2024-03-05T08:39:36.643Z,170962797664301
"""Jd @ BAOjPTzxvi"" shows a 10♦, Q♣.",2024-03-05T08:39:36.643Z,170962797664300
"""az @ _c6_FOIS6W"" folds",2024-03-05T08:39:35.801Z,170962797580100
"""michael @ UFkn4-rw65"" calls 1.00",2024-03-05T08:39:33.723Z,170962797372300
"""Jaden @ fGkMjzbngi"" folds",2024-03-05T08:39:06.667Z,170962794666700
"""onfonem @ KbH85AblgS"" folds",2024-03-05T08:39:05.712Z,170962794571200
"""Jd @ BAOjPTzxvi"" bets 1.00",2024-03-05T08:39:04.375Z,170962794437500
"""az @ _c6_FOIS6W"" checks",2024-03-05T08:39:01.553Z,170962794155300
"""michael @ UFkn4-rw65"" checks",2024-03-05T08:38:55.959Z,170962793595900
"""Jaden @ fGkMjzbngi"" checks",2024-03-05T08:38:52.430Z,170962793243000
"River: Q♠, 6♣, 3♥, 2♣ [6♠]",2024-03-05T08:38:51.050Z,170962793105000
"""onfonem @ KbH85AblgS"" checks",2024-03-05T08:38:50.196Z,170962793019600
"""Jd @ BAOjPTzxvi"" checks",2024-03-05T08:38:47.693Z,170962792769300
"""az @ _c6_FOIS6W"" checks",2024-03-05T08:38:33.128Z,170962791312800
"""michael @ UFkn4-rw65"" checks",2024-03-05T08:38:32.222Z,170962791222200
"""Jaden @ fGkMjzbngi"" checks",2024-03-05T08:38:26.791Z,170962790679100
"Turn: Q♠, 6♣, 3♥ [2♣]",2024-03-05T08:38:25.016Z,170962790501600
"""onfonem @ KbH85AblgS"" checks",2024-03-05T08:38:24.144Z,170962790414400
"""Jd @ BAOjPTzxvi"" checks",2024-03-05T08:38:16.501Z,170962789650100
"""az @ _c6_FOIS6W"" checks",2024-03-05T08:38:12.554Z,170962789255400
"""michael @ UFkn4-rw65"" checks",2024-03-05T08:38:08.203Z,170962788820300
"""Jaden @ fGkMjzbngi"" checks",2024-03-05T08:38:02.368Z,170962788236800
"Flop:  [Q♠, 6♣, 3♥]",2024-03-05T08:38:00.581Z,170962788058100
"""michael @ UFkn4-rw65"" calls 0.20",2024-03-05T08:37:59.763Z,170962787976300
"""Jaden @ fGkMjzbngi"" calls 0.20",2024-03-05T08:37:58.296Z,170962787829600
"""onfonem @ KbH85AblgS"" calls 0.20",2024-03-05T08:37:53.782Z,170962787378200
"""Jd @ BAOjPTzxvi"" calls 0.20",2024-03-05T08:37:50.166Z,170962787016600
"""d ma @ U_WZNGFyhG"" folds",2024-03-05T08:37:45.263Z,170962786526300
"WARNING: the admin queued the stack change for the player ""onfonem @ KbH85AblgS"" adding 20.00 chips in the next hand.",2024-03-05T08:37:39.721Z,170962785972100
"""brian @ UAANB4j7WT"" folds",2024-03-05T08:37:35.044Z,170962785504400
"""Jonathan @ ArgKs65s5n"" folds",2024-03-05T08:37:34.121Z,170962785412100
"""az @ _c6_FOIS6W"" raises to 0.20",2024-03-05T08:37:33.204Z,170962785320400
"""michael @ UFkn4-rw65"" posts a big blind of 0.10",2024-03-05T08:37:25.894Z,170962784589411
"""Jaden @ fGkMjzbngi"" posts a small blind of 0.05",2024-03-05T08:37:25.894Z,170962784589410
"Your hand is 9♣, 5♦",2024-03-05T08:37:25.894Z,170962784589406
"Player stacks: #1 ""onfonem @ KbH85AblgS"" (8.99) | #3 ""Jaden @ fGkMjzbngi"" (82.36) | #4 ""michael @ UFkn4-rw65"" (21.45) | #5 ""az @ _c6_FOIS6W"" (32.40) | #6 ""Jonathan @ ArgKs65s5n"" (42.28) | #8 ""brian @ UAANB4j7WT"" (19.86) | #9 ""d ma @ U_WZNGFyhG"" (10.30) | #10 ""Jd @ BAOjPTzxvi"" (17.78)",2024-03-05T08:37:25.894Z,170962784589401
"-- starting hand #192 (id: nkh9bv8xwrz5)  (No Limit Texas Hold'em) (dealer: ""onfonem @ KbH85AblgS"") --",2024-03-05T08:37:25.894Z,170962784589400
"""Jonathan @ ArgKs65s5n"" shows a 10♣, 8♥.",2024-03-05T08:37:23.198Z,170962784319800
"-- ending hand #191 --",2024-03-05T08:37:19.376Z,170962783937606
"""Jd @ BAOjPTzxvi"" collected 0.43 from pot with Two Pair, 10's & 5's (combination: 10♦, 10♥, 5♥, 5♣, A♠)",2024-03-05T08:37:19.376Z,170962783937605
"""Jd @ BAOjPTzxvi"" shows a Q♠, A♠.",2024-03-05T08:37:19.376Z,170962783937604
"""brian @ UAANB4j7WT"" collected 0.43 from pot with Two Pair, 10's & 5's (combination: 10♦, 10♥, 5♥, 5♣, A♣)",2024-03-05T08:37:19.376Z,170962783937603
"""brian @ UAANB4j7WT"" shows a 7♣, A♣.",2024-03-05T08:37:19.376Z,170962783937602
"""onfonem @ KbH85AblgS"" collected 0.44 from pot with Two Pair, 10's & 5's (combination: 10♦, 10♥, 5♥, 5♣, A♦)",2024-03-05T08:37:19.376Z,170962783937601
"""onfonem @ KbH85AblgS"" shows a A♦, 3♣.",2024-03-05T08:37:19.376Z,170962783937600
"""Jd @ BAOjPTzxvi"" checks",2024-03-05T08:37:18.570Z,170962783857000
"""d ma @ U_WZNGFyhG"" checks",2024-03-05T08:37:16.468Z,170962783646800
"""brian @ UAANB4j7WT"" checks",2024-03-05T08:37:14.643Z,170962783464300
"""onfonem @ KbH85AblgS"" checks",2024-03-05T08:37:13.735Z,170962783373500
"River: 10♦, 10♥, 5♥, K♦ [5♣]",2024-03-05T08:37:12.232Z,170962783223200
"""Jd @ BAOjPTzxvi"" checks",2024-03-05T08:37:11.396Z,170962783139600
"""d ma @ U_WZNGFyhG"" checks",2024-03-05T08:37:10.368Z,170962783036800
"""brian @ UAANB4j7WT"" checks",2024-03-05T08:37:08.365Z,170962782836500
"""onfonem @ KbH85AblgS"" checks",2024-03-05T08:37:06.318Z,170962782631800
"Turn: 10♦, 10♥, 5♥ [K♦]",2024-03-05T08:37:04.524Z,170962782452400
"""Jd @ BAOjPTzxvi"" checks",2024-03-05T08:37:03.719Z,170962782371900
"""d ma @ U_WZNGFyhG"" checks",2024-03-05T08:37:02.577Z,170962782257700
"""brian @ UAANB4j7WT"" checks",2024-03-05T08:37:01.288Z,170962782128800
"""onfonem @ KbH85AblgS"" checks",2024-03-05T08:36:58.414Z,170962781841400
"Flop:  [10♦, 10♥, 5♥]",2024-03-05T08:36:56.419Z,170962781641900
"""Jaden @ fGkMjzbngi"" folds",2024-03-05T08:36:55.612Z,170962781561200
"""onfonem @ KbH85AblgS"" calls 0.30",2024-03-05T08:36:54.683Z,170962781468300
"""Jd @ BAOjPTzxvi"" calls 0.30",2024-03-05T08:36:51.425Z,170962781142500
"""d ma @ U_WZNGFyhG"" calls 0.30",2024-03-05T08:36:49.964Z,170962780996400
"""brian @ UAANB4j7WT"" raises to 0.30",2024-03-05T08:36:47.360Z,170962780736000
"""Jonathan @ ArgKs65s5n"" folds",2024-03-05T08:36:44.927Z,170962780492700
"""az @ _c6_FOIS6W"" folds",2024-03-05T08:36:39.759Z,170962779975900
"""michael @ UFkn4-rw65"" folds",2024-03-05T08:36:38.614Z,170962779861400
"""Jaden @ fGkMjzbngi"" posts a big blind of 0.10",2024-03-05T08:36:36.500Z,170962779650011
"""onfonem @ KbH85AblgS"" posts a small blind of 0.05",2024-03-05T08:36:36.500Z,170962779650010
"Your hand is 10♣, 8♥",2024-03-05T08:36:36.500Z,170962779650006
"Player stacks: #1 ""onfonem @ KbH85AblgS"" (8.85) | #3 ""Jaden @ fGkMjzbngi"" (82.46) | #4 ""michael @ UFkn4-rw65"" (21.45) | #5 ""az @ _c6_FOIS6W"" (32.40) | #6 ""Jonathan @ ArgKs65s5n"" (42.28) | #8 ""brian @ UAANB4j7WT"" (19.73) | #9 ""d ma @ U_WZNGFyhG"" (10.60) | #10 ""Jd @ BAOjPTzxvi"" (17.65)",2024-03-05T08:36:36.500Z,170962779650001
"-- starting hand #191 (id: nvchehuujgd0)  (No Limit Texas Hold'em) (dealer: ""Jd @ BAOjPTzxvi"") --",2024-03-05T08:36:36.500Z,170962779650000
"-- ending hand #190 --",2024-03-05T08:36:33.590Z,170962779359002
"""onfonem @ KbH85AblgS"" collected 2.10 from pot",2024-03-05T08:36:33.590Z,170962779359001
"Uncalled bet of 2.10 returned to ""onfonem @ KbH85AblgS""",2024-03-05T08:36:33.590Z,170962779359000
"""brian @ UAANB4j7WT"" folds",2024-03-05T08:36:32.755Z,170962779275500
"""Jonathan @ ArgKs65s5n"" folds",2024-03-05T08:36:29.565Z,170962778956500
"""az @ _c6_FOIS6W"" folds",2024-03-05T08:36:26.739Z,170962778673900
"""onfonem @ KbH85AblgS"" raises to 2.90",2024-03-05T08:36:18.696Z,170962777869600
"""Jd @ BAOjPTzxvi"" folds",2024-03-05T08:36:15.767Z,170962777576700
"""d ma @ U_WZNGFyhG"" folds",2024-03-05T08:36:12.192Z,170962777219200
"""brian @ UAANB4j7WT"" raises to 0.80",2024-03-05T08:36:10.243Z,170962777024300
"""Jonathan @ ArgKs65s5n"" calls 0.20",2024-03-05T08:36:04.285Z,170962776428500
"""az @ _c6_FOIS6W"" raises to 0.20",2024-03-05T08:36:02.213Z,170962776221300
"""michael @ UFkn4-rw65"" folds",2024-03-05T08:35:55.099Z,170962775509900
"""Jaden @ fGkMjzbngi"" folds",2024-03-05T08:35:54.164Z,170962775416400
"""brian @ UAANB4j7WT"" posts a missing small blind of 0.05",2024-03-05T08:35:50.343Z,170962775034313
"""onfonem @ KbH85AblgS"" posts a big blind of 0.10",2024-03-05T08:35:50.343Z,170962775034312
"""Jd @ BAOjPTzxvi"" posts a small blind of 0.05",2024-03-05T08:35:50.343Z,170962775034311
"Your hand is 10♥, 9♣",2024-03-05T08:35:50.343Z,170962775034307
"Player stacks: #1 ""onfonem @ KbH85AblgS"" (7.55) | #3 ""Jaden @ fGkMjzbngi"" (82.46) | #4 ""michael @ UFkn4-rw65"" (21.45) | #5 ""az @ _c6_FOIS6W"" (32.60) | #6 ""Jonathan @ ArgKs65s5n"" (42.48) | #8 ""brian @ UAANB4j7WT"" (20.58) | #9 ""d ma @ U_WZNGFyhG"" (10.60) | #10 ""Jd @ BAOjPTzxvi"" (17.70)",2024-03-05T08:35:50.343Z,170962775034302
"-- starting hand #190 (id: enjx0arzqobj)  (No Limit Texas Hold'em) (dealer: ""d ma @ U_WZNGFyhG"") --",2024-03-05T08:35:50.343Z,170962775034301
"The player ""brian @ UAANB4j7WT"" joined the game with a stack of 20.58.",2024-03-05T08:35:50.343Z,170962775034300
"-- ending hand #189 --",2024-03-05T08:35:44.290Z,170962774429003
"""onfonem @ KbH85AblgS"" shows a 8♦, K♠.",2024-03-05T08:35:44.290Z,170962774429002
"""Jonathan @ ArgKs65s5n"" collected 2.97 from pot with Two Pair, Q's & 9's (combination: Q♣, Q♦, 9♣, 9♥, A♦)",2024-03-05T08:35:44.290Z,170962774429001
"""Jonathan @ ArgKs65s5n"" shows a 9♣, Q♣.",2024-03-05T08:35:44.290Z,170962774429000
"""Jonathan @ ArgKs65s5n"" checks",2024-03-05T08:35:43.465Z,170962774346500
"The player ""brian @ UAANB4j7WT"" sit back with the stack of 20.58.",2024-03-05T08:35:25.576Z,170962772557600
"""onfonem @ KbH85AblgS"" checks",2024-03-05T08:35:21.363Z,170962772136300
"River: Q♦, A♦, 9♥, 10♦ [7♣]",2024-03-05T08:35:19.449Z,170962771944900
"""Jonathan @ ArgKs65s5n"" calls 0.74",2024-03-05T08:35:18.629Z,170962771862900
"""onfonem @ KbH85AblgS"" bets 0.74",2024-03-05T08:35:14.661Z,170962771466100
"Turn: Q♦, A♦, 9♥ [10♦]",2024-03-05T08:35:10.276Z,170962771027600
"""Jonathan @ ArgKs65s5n"" calls 0.37",2024-03-05T08:35:09.466Z,170962770946600
"""onfonem @ KbH85AblgS"" bets 0.37",2024-03-05T08:35:08.176Z,170962770817600
"Flop:  [Q♦, A♦, 9♥]",2024-03-05T08:35:04.872Z,170962770487200
"""Jd @ BAOjPTzxvi"" folds",2024-03-05T08:35:04.058Z,170962770405800
"""d ma @ U_WZNGFyhG"" folds",2024-03-05T08:35:01.619Z,170962770161900
"""Jonathan @ ArgKs65s5n"" calls 0.30",2024-03-05T08:35:00.698Z,170962770069800
"""az @ _c6_FOIS6W"" folds",2024-03-05T08:34:59.815Z,170962769981500
"""michael @ UFkn4-rw65"" folds",2024-03-05T08:34:57.157Z,170962769715700
"""Jaden @ fGkMjzbngi"" folds",2024-03-05T08:34:55.706Z,170962769570600
"""onfonem @ KbH85AblgS"" raises to 0.30",2024-03-05T08:34:54.724Z,170962769472400
"""Jd @ BAOjPTzxvi"" posts a big blind of 0.10",2024-03-05T08:34:50.183Z,170962769018310
"""d ma @ U_WZNGFyhG"" posts a small blind of 0.05",2024-03-05T08:34:50.183Z,170962769018309
"Your hand is 9♣, Q♣",2024-03-05T08:34:50.183Z,170962769018306
"Player stacks: #1 ""onfonem @ KbH85AblgS"" (8.96) | #3 ""Jaden @ fGkMjzbngi"" (82.46) | #4 ""michael @ UFkn4-rw65"" (21.45) | #5 ""az @ _c6_FOIS6W"" (32.60) | #6 ""Jonathan @ ArgKs65s5n"" (40.92) | #9 ""d ma @ U_WZNGFyhG"" (10.65) | #10 ""Jd @ BAOjPTzxvi"" (17.80)",2024-03-05T08:34:50.183Z,170962769018301
"-- starting hand #189 (id: o1wqbr9o8htj)  (No Limit Texas Hold'em) (dead button) --",2024-03-05T08:34:50.183Z,170962769018300
"-- ending hand #188 --",2024-03-05T08:34:47.241Z,170962768724102
"""Jaden @ fGkMjzbngi"" collected 21.80 from pot",2024-03-05T08:34:47.241Z,170962768724101
"Uncalled bet of 8.96 returned to ""Jaden @ fGkMjzbngi""",2024-03-05T08:34:47.241Z,170962768724100
"""onfonem @ KbH85AblgS"" folds",2024-03-05T08:34:46.423Z,170962768642300
"""Jaden @ fGkMjzbngi"" bets 8.96",2024-03-05T08:34:44.621Z,170962768462100
"""onfonem @ KbH85AblgS"" checks",2024-03-05T08:34:41.373Z,170962768137300
"River: Q♣, 10♥, 7♥, 9♠ [4♦]",2024-03-05T08:34:38.836Z,170962767883600
"""onfonem @ KbH85AblgS"" calls 5.00",2024-03-05T08:34:37.992Z,170962767799200
"""Jaden @ fGkMjzbngi"" bets 5.00",2024-03-05T08:34:35.601Z,170962767560100
"""onfonem @ KbH85AblgS"" checks",2024-03-05T08:34:27.653Z,170962766765300
"Turn: Q♣, 10♥, 7♥ [9♠]",2024-03-05T08:34:24.156Z,170962766415600
"""onfonem @ KbH85AblgS"" calls 4.50",2024-03-05T08:34:23.313Z,170962766331300
"""Jd @ BAOjPTzxvi"" folds",2024-03-05T08:34:22.414Z,170962766241400
"""Jaden @ fGkMjzbngi"" raises to 4.50",2024-03-05T08:34:08.445Z,170962764844500
"""onfonem @ KbH85AblgS"" bets 2.10",2024-03-05T08:34:02.725Z,170962764272500
"""Jd @ BAOjPTzxvi"" checks",2024-03-05T08:34:00.303Z,170962764030300
"Flop:  [Q♣, 10♥, 7♥]",2024-03-05T08:33:58.823Z,170962763882300
"""Jd @ BAOjPTzxvi"" calls 0.90",2024-03-05T08:33:58.017Z,170962763801700
"""d ma @ U_WZNGFyhG"" folds",2024-03-05T08:33:56.310Z,170962763631000
"""Jonathan @ ArgKs65s5n"" folds",2024-03-05T08:33:55.265Z,170962763526500
"""az @ _c6_FOIS6W"" folds",2024-03-05T08:33:49.049Z,170962762904900
"""michael @ UFkn4-rw65"" folds",2024-03-05T08:33:48.131Z,170962762813100
"""Jaden @ fGkMjzbngi"" calls 0.90",2024-03-05T08:33:46.871Z,170962762687100
"""onfonem @ KbH85AblgS"" raises to 0.90",2024-03-05T08:33:43.442Z,170962762344200
"""Jd @ BAOjPTzxvi"" raises to 0.30",2024-03-05T08:33:40.151Z,170962762015100
"""d ma @ U_WZNGFyhG"" posts a big blind of 0.10",2024-03-05T08:33:34.871Z,170962761487111
"Dead Small Blind",2024-03-05T08:33:34.871Z,170962761487110
"Your hand is 5♦, 2♥",2024-03-05T08:33:34.871Z,170962761487107
"Player stacks: #1 ""onfonem @ KbH85AblgS"" (19.36) | #3 ""Jaden @ fGkMjzbngi"" (71.06) | #4 ""michael @ UFkn4-rw65"" (21.45) | #5 ""az @ _c6_FOIS6W"" (32.60) | #6 ""Jonathan @ ArgKs65s5n"" (40.92) | #9 ""d ma @ U_WZNGFyhG"" (10.75) | #10 ""Jd @ BAOjPTzxvi"" (18.70)",2024-03-05T08:33:34.871Z,170962761487102
"-- starting hand #188 (id: zfujgnj9w0td)  (No Limit Texas Hold'em) (dealer: ""Jonathan @ ArgKs65s5n"") --",2024-03-05T08:33:34.871Z,170962761487101
"The player ""brian @ UAANB4j7WT"" stand up with the stack of 20.58.",2024-03-05T08:33:34.871Z,170962761487100
"-- ending hand #187 --",2024-03-05T08:33:28.865Z,170962760886502
"""michael @ UFkn4-rw65"" collected 2.75 from pot with Pair, A's (combination: A♣, A♦, K♣, 10♠, 8♠)",2024-03-05T08:33:28.865Z,170962760886501
"""michael @ UFkn4-rw65"" shows a 5♠, A♣.",2024-03-05T08:33:28.865Z,170962760886500
"""Jd @ BAOjPTzxvi"" calls 0.50",2024-03-05T08:33:28.019Z,170962760801900
"""michael @ UFkn4-rw65"" bets 0.50",2024-03-05T08:33:22.032Z,170962760203200
"""Jd @ BAOjPTzxvi"" checks",2024-03-05T08:33:17.699Z,170962759769900
"River: 3♥, A♦, K♣, 10♠ [8♠]",2024-03-05T08:33:15.517Z,170962759551700
"""michael @ UFkn4-rw65"" checks",2024-03-05T08:33:14.665Z,170962759466500
"""Jd @ BAOjPTzxvi"" checks",2024-03-05T08:33:12.823Z,170962759282300
"Turn: 3♥, A♦, K♣ [10♠]",2024-03-05T08:33:09.982Z,170962758998200
"""michael @ UFkn4-rw65"" checks",2024-03-05T08:33:09.179Z,170962758917900
"""Jd @ BAOjPTzxvi"" checks",2024-03-05T08:33:00.614Z,170962758061400
"Flop:  [3♥, A♦, K♣]",2024-03-05T08:32:59.445Z,170962757944500
"""Jd @ BAOjPTzxvi"" calls 0.80",2024-03-05T08:32:58.621Z,170962757862100
"""brian @ UAANB4j7WT"" folds",2024-03-05T08:32:48.119Z,170962756811900
"""Jonathan @ ArgKs65s5n"" folds",2024-03-05T08:32:47.223Z,170962756722300
"""az @ _c6_FOIS6W"" folds",2024-03-05T08:32:46.307Z,170962756630700
"""michael @ UFkn4-rw65"" raises to 0.80",2024-03-05T08:32:45.350Z,170962756535000
"""Jaden @ fGkMjzbngi"" folds",2024-03-05T08:32:40.722Z,170962756072200
"""onfonem @ KbH85AblgS"" folds",2024-03-05T08:32:39.771Z,170962755977100
"""Jd @ BAOjPTzxvi"" raises to 0.30",2024-03-05T08:32:36.245Z,170962755624500
"""d ma @ U_WZNGFyhG"" folds",2024-03-05T08:32:33.479Z,170962755347900
"""brian @ UAANB4j7WT"" posts a big blind of 0.10",2024-03-05T08:32:31.307Z,170962755130713
"""Jonathan @ ArgKs65s5n"" posts a small blind of 0.05",2024-03-05T08:32:31.307Z,170962755130712
"Your hand is 5♦, J♣",2024-03-05T08:32:31.307Z,170962755130708
"Player stacks: #1 ""onfonem @ KbH85AblgS"" (19.36) | #3 ""Jaden @ fGkMjzbngi"" (71.06) | #4 ""michael @ UFkn4-rw65"" (20.00) | #5 ""az @ _c6_FOIS6W"" (32.60) | #6 ""Jonathan @ ArgKs65s5n"" (40.97) | #8 ""brian @ UAANB4j7WT"" (20.68) | #9 ""d ma @ U_WZNGFyhG"" (10.75) | #10 ""Jd @ BAOjPTzxvi"" (20.00)",2024-03-05T08:32:31.307Z,170962755130703
"-- starting hand #187 (id: lz1sku5yaxui)  (No Limit Texas Hold'em) (dealer: ""az @ _c6_FOIS6W"") --",2024-03-05T08:32:31.307Z,170962755130702
"The player ""michael @ UFkn4-rw65"" joined the game with a stack of 20.00.",2024-03-05T08:32:31.307Z,170962755130701
"The player ""Yj @ UXaWQPJt1x"" stand up with the stack of 21.58.",2024-03-05T08:32:31.307Z,170962755130700
"""brian @ UAANB4j7WT"" shows a 3♥, 5♥.",2024-03-05T08:32:28.767Z,170962754876700
"-- ending hand #186 --",2024-03-05T08:32:27.705Z,170962754770502
"""brian @ UAANB4j7WT"" collected 1.90 from pot",2024-03-05T08:32:27.705Z,170962754770501
"Uncalled bet of 0.95 returned to ""brian @ UAANB4j7WT""",2024-03-05T08:32:27.705Z,170962754770500
"""az @ _c6_FOIS6W"" folds",2024-03-05T08:32:26.885Z,170962754688500
"The admin approved the player ""michael @ UFkn4-rw65"" participation with a stack of 20.00.",2024-03-05T08:32:25.020Z,170962754502000
"The player ""michael @ UFkn4-rw65"" requested a seat.",2024-03-05T08:32:21.636Z,170962754163600
"""brian @ UAANB4j7WT"" bets 0.95",2024-03-05T08:32:17.669Z,170962753766900
"""az @ _c6_FOIS6W"" checks",2024-03-05T08:32:14.517Z,170962753451700
"River: 9♥, 4♥, J♥, K♣ [K♠]",2024-03-05T08:32:12.566Z,170962753256600
"""az @ _c6_FOIS6W"" calls 0.40",2024-03-05T08:32:11.746Z,170962753174600
"""brian @ UAANB4j7WT"" bets 0.40",2024-03-05T08:32:06.418Z,170962752641800
"""az @ _c6_FOIS6W"" checks",2024-03-05T08:32:03.537Z,170962752353700
"Turn: 9♥, 4♥, J♥ [K♣]",2024-03-05T08:32:00.799Z,170962752079900
"""az @ _c6_FOIS6W"" calls 0.20",2024-03-05T08:31:59.971Z,170962751997100
"""brian @ UAANB4j7WT"" bets 0.20",2024-03-05T08:31:57.973Z,170962751797300
"""az @ _c6_FOIS6W"" checks",2024-03-05T08:31:53.654Z,170962751365400
"Flop:  [9♥, 4♥, J♥]",2024-03-05T08:31:40.366Z,170962750036600
"""Jonathan @ ArgKs65s5n"" folds",2024-03-05T08:31:39.558Z,170962749955800
"""az @ _c6_FOIS6W"" calls 0.30",2024-03-05T08:31:37.660Z,170962749766000
"""Jaden @ fGkMjzbngi"" folds",2024-03-05T08:31:31.609Z,170962749160900
"""Yj @ UXaWQPJt1x"" folds",2024-03-05T08:31:30.651Z,170962749065100
"""onfonem @ KbH85AblgS"" folds",2024-03-05T08:31:29.827Z,170962748982700
"""Jd @ BAOjPTzxvi"" folds",2024-03-05T08:31:28.898Z,170962748889800
"""d ma @ U_WZNGFyhG"" folds",2024-03-05T08:31:27.419Z,170962748741900
"""brian @ UAANB4j7WT"" raises to 0.30",2024-03-05T08:31:26.464Z,170962748646400
"""Jonathan @ ArgKs65s5n"" posts a big blind of 0.10",2024-03-05T08:31:21.892Z,170962748189212
"""az @ _c6_FOIS6W"" posts a small blind of 0.05",2024-03-05T08:31:21.892Z,170962748189211
"Your hand is 5♦, 9♣",2024-03-05T08:31:21.892Z,170962748189207
"Player stacks: #1 ""onfonem @ KbH85AblgS"" (19.36) | #2 ""Yj @ UXaWQPJt1x"" (21.58) | #3 ""Jaden @ fGkMjzbngi"" (71.06) | #5 ""az @ _c6_FOIS6W"" (33.50) | #6 ""Jonathan @ ArgKs65s5n"" (41.07) | #8 ""brian @ UAANB4j7WT"" (19.68) | #9 ""d ma @ U_WZNGFyhG"" (10.75) | #10 ""Jd @ BAOjPTzxvi"" (20.00)",2024-03-05T08:31:21.892Z,170962748189202
"-- starting hand #186 (id: vzsujxprjblm)  (No Limit Texas Hold'em) (dealer: ""Jaden @ fGkMjzbngi"") --",2024-03-05T08:31:21.892Z,170962748189201
"The player ""Jd @ BAOjPTzxvi"" joined the game with a stack of 20.00.",2024-03-05T08:31:21.892Z,170962748189200
"-- ending hand #185 --",2024-03-05T08:31:13.886Z,170962747388602
"""Jaden @ fGkMjzbngi"" collected 19.36 from pot with Flush, Ah High on the second run  (combination: A♥, J♥, 8♥, 5♥, 3♥)",2024-03-05T08:31:13.886Z,170962747388601
"""onfonem @ KbH85AblgS"" collected 19.36 from pot with Full House, Q's over 7's (combination: Q♥, Q♣, Q♦, 7♥, 7♦, 7♣)",2024-03-05T08:31:13.886Z,170962747388600
"River (second run): 4♠, 3♥, 8♥, 5♥ [J♥]",2024-03-05T08:31:09.877Z,170962746987700
"Turn (second run): 4♠, 3♥, 8♥ [5♥]",2024-03-05T08:31:05.869Z,170962746586900
"Flop (second run):  [4♠, 3♥, 8♥]",2024-03-05T08:31:01.858Z,170962746185800
"River: 7♥, Q♦, 7♦, 2♥ [7♣]",2024-03-05T08:30:57.856Z,170962745785600
"Turn: 7♥, Q♦, 7♦ [2♥]",2024-03-05T08:30:53.846Z,170962745384600
"Flop:  [7♥, Q♦, 7♦]",2024-03-05T08:30:49.839Z,170962744983900
"""Jaden @ fGkMjzbngi"" shows a A♥, K♣.",2024-03-05T08:30:45.834Z,170962744583401
"""onfonem @ KbH85AblgS"" shows a Q♥, Q♣.",2024-03-05T08:30:45.834Z,170962744583400
"All players in hand choose to run it twice.",2024-03-05T08:30:45.030Z,170962744503001
"""onfonem @ KbH85AblgS"" chooses to  run it twice.",2024-03-05T08:30:45.030Z,170962744503000
"""Jaden @ fGkMjzbngi"" chooses to  run it twice.",2024-03-05T08:30:44.884Z,170962744488400
"Remaining players decide whether to run it twice.",2024-03-05T08:30:43.940Z,170962744394001
"""onfonem @ KbH85AblgS"" calls 19.31 and go all in",2024-03-05T08:30:43.940Z,170962744394000
"""Jaden @ fGkMjzbngi"" raises to 19.31",2024-03-05T08:30:42.746Z,170962744274600
"""onfonem @ KbH85AblgS"" raises to 4.60",2024-03-05T08:30:38.587Z,170962743858700
"""az @ _c6_FOIS6W"" folds",2024-03-05T08:30:36.092Z,170962743609200
"""Jaden @ fGkMjzbngi"" raises to 1.50",2024-03-05T08:30:32.890Z,170962743289000
"The admin approved the player ""Jd @ BAOjPTzxvi"" participation with a stack of 20.00.",2024-03-05T08:30:29.575Z,170962742957500
"""Yj @ UXaWQPJt1x"" folds",2024-03-05T08:30:28.735Z,170962742873500
"""onfonem @ KbH85AblgS"" raises to 0.50",2024-03-05T08:30:26.581Z,170962742658100
"The player ""Jd @ BAOjPTzxvi"" requested a seat.",2024-03-05T08:30:26.182Z,170962742618200
"""d ma @ U_WZNGFyhG"" folds",2024-03-05T08:30:23.302Z,170962742330200
"""brian @ UAANB4j7WT"" folds",2024-03-05T08:30:22.385Z,170962742238500
"""Jonathan @ ArgKs65s5n"" folds",2024-03-05T08:30:21.475Z,170962742147500
"""az @ _c6_FOIS6W"" posts a big blind of 0.10",2024-03-05T08:30:16.157Z,170962741615711
"""Jaden @ fGkMjzbngi"" posts a small blind of 0.05",2024-03-05T08:30:16.157Z,170962741615710
"Your hand is J♣, 3♦",2024-03-05T08:30:16.157Z,170962741615707
"Player stacks: #1 ""onfonem @ KbH85AblgS"" (19.31) | #2 ""Yj @ UXaWQPJt1x"" (21.58) | #3 ""Jaden @ fGkMjzbngi"" (71.01) | #5 ""az @ _c6_FOIS6W"" (33.60) | #6 ""Jonathan @ ArgKs65s5n"" (41.07) | #8 ""brian @ UAANB4j7WT"" (19.68) | #9 ""d ma @ U_WZNGFyhG"" (10.75)",2024-03-05T08:30:16.157Z,170962741615702
"-- starting hand #185 (id: c8rjexola24w)  (No Limit Texas Hold'em) (dealer: ""Yj @ UXaWQPJt1x"") --",2024-03-05T08:30:16.157Z,170962741615701
"The player ""Jd @ BAOjPTzxvi"" quits the game with a stack of 0.00.",2024-03-05T08:30:16.157Z,170962741615700
"-- ending hand #184 --",2024-03-05T08:30:08.150Z,170962740815002
"""Jaden @ fGkMjzbngi"" collected 18.07 from pot with Two Pair, K's & J's on the second run  (combination: K♠, K♣, J♦, J♥, 7♥)",2024-03-05T08:30:08.150Z,170962740815001
