entry,at,order
"""bbrian @ hmLOoHMkFl"" calls 0.80",2024-03-09T04:58:27.243Z,170996030724300
"""Jd @ BAOjPTzxvi"" raises to 0.80",2024-03-09T04:58:25.781Z,170996030578100
"""az @ _c6_FOIS6W"" folds",2024-03-09T04:58:22.504Z,170996030250400
"""bbrian @ hmLOoHMkFl"" raises to 0.20",2024-03-09T04:58:19.963Z,170996029996300
"""Jonathan @ ArgKs65s5n"" folds",2024-03-09T04:58:18.309Z,170996029830900
"""yyj @ UXaWQPJt1x"" folds",2024-03-09T04:58:15.599Z,170996029559900
"""Jd @ BAOjPTzxvi"" posts a big blind of 0.10",2024-03-09T04:58:14.285Z,170996029428508
"""az @ _c6_FOIS6W"" posts a small blind of 0.05",2024-03-09T04:58:14.285Z,170996029428507
"Your hand is 9♣, Q♥",2024-03-09T04:58:14.285Z,170996029428505
"Player stacks: #2 ""az @ _c6_FOIS6W"" (17.80) | #5 ""Jd @ BAOjPTzxvi"" (7.02) | #6 ""yyj @ UXaWQPJt1x"" (24.98) | #7 ""Jonathan @ ArgKs65s5n"" (14.97) | #9 ""bbrian @ hmLOoHMkFl"" (24.23)",2024-03-09T04:58:14.285Z,170996029428501
"-- starting hand #34 (id: zffdqaamcelr)  (No Limit Texas Hold'em) (dealer: ""bbrian @ hmLOoHMkFl"") --",2024-03-09T04:58:14.285Z,170996029428500
"-- ending hand #33 --",2024-03-09T04:58:11.240Z,170996029124002
"""bbrian @ hmLOoHMkFl"" collected 1.20 from pot with Two Pair, 7's & 5's (combination: 7♥, 7♠, 5♠, 5♥, 9♥)",2024-03-09T04:58:11.240Z,170996029124001
"""bbrian @ hmLOoHMkFl"" shows a 5♠, 9♥.",2024-03-09T04:58:11.240Z,170996029124000
"""yyj @ UXaWQPJt1x"" checks",2024-03-09T04:58:10.416Z,170996029041600
"""bbrian @ hmLOoHMkFl"" checks",2024-03-09T04:58:08.263Z,170996028826300
"River: 8♦, 2♦, 7♥, 7♠ [5♥]",2024-03-09T04:58:07.035Z,170996028703500
"""yyj @ UXaWQPJt1x"" checks",2024-03-09T04:58:06.166Z,170996028616600
"""bbrian @ hmLOoHMkFl"" checks",2024-03-09T04:58:02.364Z,170996028236400
"Turn: 8♦, 2♦, 7♥ [7♠]",2024-03-09T04:58:01.157Z,170996028115700
"""az @ _c6_FOIS6W"" folds",2024-03-09T04:58:00.350Z,170996028035000
"""bbrian @ hmLOoHMkFl"" calls 0.24",2024-03-09T04:57:56.020Z,170996027602000
"""yyj @ UXaWQPJt1x"" bets 0.24",2024-03-09T04:57:54.484Z,170996027448400
"""az @ _c6_FOIS6W"" checks",2024-03-09T04:57:44.964Z,170996026496400
"""bbrian @ hmLOoHMkFl"" checks",2024-03-09T04:57:43.732Z,170996026373200
"Flop:  [8♦, 2♦, 7♥]",2024-03-09T04:57:41.932Z,170996026193200
"""az @ _c6_FOIS6W"" calls 0.24",2024-03-09T04:57:41.129Z,170996026112900
"""bbrian @ hmLOoHMkFl"" calls 0.24",2024-03-09T04:57:34.675Z,170996025467500
"""Jonathan @ ArgKs65s5n"" folds",2024-03-09T04:57:33.508Z,170996025350800
"""yyj @ UXaWQPJt1x"" raises to 0.24",2024-03-09T04:57:32.612Z,170996025261200
"""Jd @ BAOjPTzxvi"" folds",2024-03-09T04:57:28.161Z,170996024816100
"""az @ _c6_FOIS6W"" posts a big blind of 0.10",2024-03-09T04:57:08.131Z,170996022813108
"""bbrian @ hmLOoHMkFl"" posts a small blind of 0.05",2024-03-09T04:57:08.131Z,170996022813107
"Your hand is 8♣, 7♦",2024-03-09T04:57:08.131Z,170996022813105
"Player stacks: #2 ""az @ _c6_FOIS6W"" (18.04) | #5 ""Jd @ BAOjPTzxvi"" (7.02) | #6 ""yyj @ UXaWQPJt1x"" (25.46) | #7 ""Jonathan @ ArgKs65s5n"" (14.97) | #9 ""bbrian @ hmLOoHMkFl"" (23.51)",2024-03-09T04:57:08.131Z,170996022813101
"-- starting hand #33 (id: cvg5bovvfgm5)  (No Limit Texas Hold'em) (dealer: ""Jonathan @ ArgKs65s5n"") --",2024-03-09T04:57:08.131Z,170996022813100
"""Jonathan @ ArgKs65s5n"" shows a 3♦, 9♦.",2024-03-09T04:57:05.395Z,170996022539500
"""bbrian @ hmLOoHMkFl"" shows a 8♣, 6♣.",2024-03-09T04:57:04.362Z,170996022436200
"-- ending hand #32 --",2024-03-09T04:57:03.794Z,170996022379402
"""Jonathan @ ArgKs65s5n"" collected 0.20 from pot",2024-03-09T04:57:03.794Z,170996022379401
"Uncalled bet of 0.10 returned to ""Jonathan @ ArgKs65s5n""",2024-03-09T04:57:03.794Z,170996022379400
"""bbrian @ hmLOoHMkFl"" folds",2024-03-09T04:57:02.974Z,170996022297400
"""Jonathan @ ArgKs65s5n"" bets 0.10",2024-03-09T04:57:01.479Z,170996022147900
"River: A♦, 10♠, 3♣, K♠ [5♥]",2024-03-09T04:56:59.616Z,170996021961600
"""bbrian @ hmLOoHMkFl"" checks",2024-03-09T04:56:58.795Z,170996021879500
"""Jonathan @ ArgKs65s5n"" checks",2024-03-09T04:56:57.824Z,170996021782400
"Turn: A♦, 10♠, 3♣ [K♠]",2024-03-09T04:56:56.914Z,170996021691400
"""bbrian @ hmLOoHMkFl"" checks",2024-03-09T04:56:56.064Z,170996021606400
"""Jonathan @ ArgKs65s5n"" checks",2024-03-09T04:56:55.055Z,170996021505500
"Flop:  [A♦, 10♠, 3♣]",2024-03-09T04:56:53.415Z,170996021341500
"""bbrian @ hmLOoHMkFl"" checks",2024-03-09T04:56:52.603Z,170996021260300
"""Jonathan @ ArgKs65s5n"" calls 0.10",2024-03-09T04:56:51.216Z,170996021121600
"""yyj @ UXaWQPJt1x"" folds",2024-03-09T04:56:49.978Z,170996020997800
"""Jd @ BAOjPTzxvi"" folds",2024-03-09T04:56:49.059Z,170996020905900
"""az @ _c6_FOIS6W"" folds",2024-03-09T04:56:48.064Z,170996020806400
"""bbrian @ hmLOoHMkFl"" posts a big blind of 0.10",2024-03-09T04:56:43.328Z,170996020332808
"""Jonathan @ ArgKs65s5n"" posts a small blind of 0.05",2024-03-09T04:56:43.328Z,170996020332807
"Your hand is 3♦, 9♦",2024-03-09T04:56:43.328Z,170996020332805
"Player stacks: #2 ""az @ _c6_FOIS6W"" (18.04) | #5 ""Jd @ BAOjPTzxvi"" (7.02) | #6 ""yyj @ UXaWQPJt1x"" (25.46) | #7 ""Jonathan @ ArgKs65s5n"" (14.87) | #9 ""bbrian @ hmLOoHMkFl"" (23.61)",2024-03-09T04:56:43.328Z,170996020332801
"-- starting hand #32 (id: wo2zypsrujoa)  (No Limit Texas Hold'em) (dealer: ""yyj @ UXaWQPJt1x"") --",2024-03-09T04:56:43.328Z,170996020332800
"-- ending hand #31 --",2024-03-09T04:56:40.396Z,170996020039602
"""Jonathan @ ArgKs65s5n"" collected 3.21 from pot",2024-03-09T04:56:40.396Z,170996020039601
"Uncalled bet of 1.10 returned to ""Jonathan @ ArgKs65s5n""",2024-03-09T04:56:40.396Z,170996020039600
"""Jd @ BAOjPTzxvi"" folds",2024-03-09T04:56:39.561Z,170996019956100
"""Jonathan @ ArgKs65s5n"" bets 1.10",2024-03-09T04:56:35.637Z,170996019563700
"River: 4♥, 10♠, 4♣, K♠ [A♥]",2024-03-09T04:56:29.425Z,170996018942500
"""Jd @ BAOjPTzxvi"" calls 1.28",2024-03-09T04:56:28.598Z,170996018859800
"""Jonathan @ ArgKs65s5n"" raises to 1.28",2024-03-09T04:56:23.621Z,170996018362100
"""Jd @ BAOjPTzxvi"" bets 0.32",2024-03-09T04:56:19.318Z,170996017931800
"""Jonathan @ ArgKs65s5n"" checks",2024-03-09T04:56:14.336Z,170996017433600
"Turn: 4♥, 10♠, 4♣ [K♠]",2024-03-09T04:56:13.670Z,170996017367000
"""Jd @ BAOjPTzxvi"" checks",2024-03-09T04:56:12.828Z,170996017282800
"""Jonathan @ ArgKs65s5n"" checks",2024-03-09T04:56:10.852Z,170996017085200
"Flop:  [4♥, 10♠, 4♣]",2024-03-09T04:56:09.311Z,170996016931100
"""Jonathan @ ArgKs65s5n"" calls 0.30",2024-03-09T04:56:08.501Z,170996016850100
"""yyj @ UXaWQPJt1x"" folds",2024-03-09T04:56:07.147Z,170996016714700
"""Jd @ BAOjPTzxvi"" raises to 0.30",2024-03-09T04:56:05.836Z,170996016583600
"""az @ _c6_FOIS6W"" folds",2024-03-09T04:55:56.983Z,170996015698300
"""bbrian @ hmLOoHMkFl"" folds",2024-03-09T04:55:56.102Z,170996015610200
"""Jonathan @ ArgKs65s5n"" posts a big blind of 0.10",2024-03-09T04:55:54.454Z,170996015445408
"""yyj @ UXaWQPJt1x"" posts a small blind of 0.05",2024-03-09T04:55:54.454Z,170996015445407
"Your hand is 4♠, A♣",2024-03-09T04:55:54.454Z,170996015445405
"Player stacks: #2 ""az @ _c6_FOIS6W"" (18.04) | #5 ""Jd @ BAOjPTzxvi"" (8.60) | #6 ""yyj @ UXaWQPJt1x"" (25.51) | #7 ""Jonathan @ ArgKs65s5n"" (13.24) | #9 ""bbrian @ hmLOoHMkFl"" (23.61)",2024-03-09T04:55:54.454Z,170996015445401
"-- starting hand #31 (id: mpclyqs49ugn)  (No Limit Texas Hold'em) (dealer: ""Jd @ BAOjPTzxvi"") --",2024-03-09T04:55:54.454Z,170996015445400
"""bbrian @ hmLOoHMkFl"" shows a 6♠, A♦.",2024-03-09T04:55:52.723Z,170996015272300
"-- ending hand #30 --",2024-03-09T04:55:50.682Z,170996015068203
"""Jd @ BAOjPTzxvi"" shows a 8♥, 9♠.",2024-03-09T04:55:50.682Z,170996015068202
"""Jonathan @ ArgKs65s5n"" collected 3.20 from pot with Two Pair, 9's & 3's (combination: 9♣, 9♥, 3♠, 3♥, 6♥)",2024-03-09T04:55:50.682Z,170996015068201
"""Jonathan @ ArgKs65s5n"" shows a 3♠, 9♣.",2024-03-09T04:55:50.682Z,170996015068200
"""bbrian @ hmLOoHMkFl"" checks",2024-03-09T04:55:49.854Z,170996014985400
"""Jonathan @ ArgKs65s5n"" checks",2024-03-09T04:55:48.625Z,170996014862500
"""Jd @ BAOjPTzxvi"" checks",2024-03-09T04:55:47.023Z,170996014702300
"River: 5♦, 3♥, 6♥, 9♥ [4♦]",2024-03-09T04:55:43.939Z,170996014393900
"""bbrian @ hmLOoHMkFl"" checks",2024-03-09T04:55:43.091Z,170996014309100
"""Jonathan @ ArgKs65s5n"" checks",2024-03-09T04:55:41.409Z,170996014140900
"""Jd @ BAOjPTzxvi"" checks",2024-03-09T04:55:37.474Z,170996013747400
"Turn: 5♦, 3♥, 6♥ [9♥]",2024-03-09T04:55:29.117Z,170996012911700
"""Jonathan @ ArgKs65s5n"" calls 0.80",2024-03-09T04:55:28.285Z,170996012828500
"""yyj @ UXaWQPJt1x"" folds",2024-03-09T04:55:27.191Z,170996012719100
"""Jd @ BAOjPTzxvi"" calls 0.80",2024-03-09T04:55:26.280Z,170996012628000
"""bbrian @ hmLOoHMkFl"" bets 0.80",2024-03-09T04:55:16.942Z,170996011694200
"""Jonathan @ ArgKs65s5n"" checks",2024-03-09T04:55:14.500Z,170996011450000
"""yyj @ UXaWQPJt1x"" checks",2024-03-09T04:55:13.424Z,170996011342400
"""Jd @ BAOjPTzxvi"" checks",2024-03-09T04:55:06.403Z,170996010640300
"Flop:  [5♦, 3♥, 6♥]",2024-03-09T04:55:03.306Z,170996010330600
"""Jonathan @ ArgKs65s5n"" calls 0.20",2024-03-09T04:55:02.495Z,170996010249500
"""yyj @ UXaWQPJt1x"" calls 0.20",2024-03-09T04:55:01.468Z,170996010146800
"""Jd @ BAOjPTzxvi"" calls 0.20",2024-03-09T04:55:00.154Z,170996010015400
"""az @ _c6_FOIS6W"" folds",2024-03-09T04:54:56.356Z,170996009635600
"""bbrian @ hmLOoHMkFl"" raises to 0.20",2024-03-09T04:54:55.405Z,170996009540500
"""Jonathan @ ArgKs65s5n"" calls 0.10",2024-03-09T04:54:51.789Z,170996009178900
"""yyj @ UXaWQPJt1x"" posts a big blind of 0.10",2024-03-09T04:54:36.101Z,170996007610108
"""Jd @ BAOjPTzxvi"" posts a small blind of 0.05",2024-03-09T04:54:36.101Z,170996007610107
"Your hand is 3♠, 9♣",2024-03-09T04:54:36.101Z,170996007610105
"Player stacks: #2 ""az @ _c6_FOIS6W"" (18.04) | #5 ""Jd @ BAOjPTzxvi"" (9.60) | #6 ""yyj @ UXaWQPJt1x"" (25.71) | #7 ""Jonathan @ ArgKs65s5n"" (11.04) | #9 ""bbrian @ hmLOoHMkFl"" (24.61)",2024-03-09T04:54:36.101Z,170996007610101
"-- starting hand #30 (id: gvjylqrrlf5u)  (No Limit Texas Hold'em) (dealer: ""az @ _c6_FOIS6W"") --",2024-03-09T04:54:36.101Z,170996007610100
"""Jd @ BAOjPTzxvi"" shows a 6♥, 7♥.",2024-03-09T04:54:34.783Z,170996007478300
"""bbrian @ hmLOoHMkFl"" shows a A♣, 5♠.",2024-03-09T04:54:32.582Z,170996007258200
"-- ending hand #29 --",2024-03-09T04:54:31.775Z,170996007177502
"""Jd @ BAOjPTzxvi"" collected 1.25 from pot",2024-03-09T04:54:31.775Z,170996007177501
"Uncalled bet of 0.62 returned to ""Jd @ BAOjPTzxvi""",2024-03-09T04:54:31.775Z,170996007177500
"""bbrian @ hmLOoHMkFl"" folds",2024-03-09T04:54:30.953Z,170996007095300
"""Jd @ BAOjPTzxvi"" bets 0.62",2024-03-09T04:54:19.097Z,170996005909700
"Flop:  [3♠, Q♦, A♥]",2024-03-09T04:54:11.248Z,170996005124800
"""bbrian @ hmLOoHMkFl"" calls 0.60",2024-03-09T04:54:10.422Z,170996005042200
"""Jd @ BAOjPTzxvi"" raises to 0.60",2024-03-09T04:54:05.374Z,170996004537400
"""az @ _c6_FOIS6W"" folds",2024-03-09T04:53:51.857Z,170996003185700
"""bbrian @ hmLOoHMkFl"" raises to 0.20",2024-03-09T04:53:50.984Z,170996003098400
"""Jonathan @ ArgKs65s5n"" folds",2024-03-09T04:53:49.076Z,170996002907600
"""yyj @ UXaWQPJt1x"" folds",2024-03-09T04:53:48.210Z,170996002821000
"""Jd @ BAOjPTzxvi"" posts a big blind of 0.10",2024-03-09T04:53:46.754Z,170996002675408
"""az @ _c6_FOIS6W"" posts a small blind of 0.05",2024-03-09T04:53:46.754Z,170996002675407
"Your hand is 4♣, J♥",2024-03-09T04:53:46.754Z,170996002675405
"Player stacks: #2 ""az @ _c6_FOIS6W"" (18.09) | #5 ""Jd @ BAOjPTzxvi"" (8.95) | #6 ""yyj @ UXaWQPJt1x"" (25.71) | #7 ""Jonathan @ ArgKs65s5n"" (11.04) | #9 ""bbrian @ hmLOoHMkFl"" (25.21)",2024-03-09T04:53:46.754Z,170996002675401
"-- starting hand #29 (id: ffx0ldintywr)  (No Limit Texas Hold'em) (dealer: ""bbrian @ hmLOoHMkFl"") --",2024-03-09T04:53:46.754Z,170996002675400
"-- ending hand #28 --",2024-03-09T04:53:43.793Z,170996002379302
"""az @ _c6_FOIS6W"" collected 1.00 from pot",2024-03-09T04:53:43.793Z,170996002379301
"Uncalled bet of 0.65 returned to ""az @ _c6_FOIS6W""",2024-03-09T04:53:43.793Z,170996002379300
"""bbrian @ hmLOoHMkFl"" folds",2024-03-09T04:53:42.977Z,170996002297700
"""az @ _c6_FOIS6W"" bets 0.65",2024-03-09T04:53:39.275Z,170996001927500
"""bbrian @ hmLOoHMkFl"" checks",2024-03-09T04:53:26.857Z,170996000685700
"River: K♥, Q♠, 6♠, 10♠ [2♦]",2024-03-09T04:53:25.871Z,170996000587100
"""bbrian @ hmLOoHMkFl"" calls 0.30",2024-03-09T04:53:25.006Z,170996000500600
"""az @ _c6_FOIS6W"" bets 0.30",2024-03-09T04:53:23.314Z,170996000331400
"""bbrian @ hmLOoHMkFl"" checks",2024-03-09T04:53:19.346Z,170995999934600
"Turn: K♥, Q♠, 6♠ [10♠]",2024-03-09T04:53:18.265Z,170995999826500
"""bbrian @ hmLOoHMkFl"" calls 0.10",2024-03-09T04:53:17.441Z,170995999744100
"""az @ _c6_FOIS6W"" bets 0.10",2024-03-09T04:53:16.158Z,170995999615800
"""bbrian @ hmLOoHMkFl"" checks",2024-03-09T04:53:13.523Z,170995999352300
"Flop:  [K♥, Q♠, 6♠]",2024-03-09T04:53:11.558Z,170995999155800
"""az @ _c6_FOIS6W"" checks",2024-03-09T04:53:10.748Z,170995999074800
"""bbrian @ hmLOoHMkFl"" calls 0.10",2024-03-09T04:52:53.216Z,170995997321600
"""Jonathan @ ArgKs65s5n"" folds",2024-03-09T04:52:51.708Z,170995997170800
"""yyj @ UXaWQPJt1x"" folds",2024-03-09T04:52:50.743Z,170995997074300
"""Jd @ BAOjPTzxvi"" folds",2024-03-09T04:52:49.844Z,170995996984400
"""az @ _c6_FOIS6W"" posts a big blind of 0.10",2024-03-09T04:52:47.637Z,170995996763708
"""bbrian @ hmLOoHMkFl"" posts a small blind of 0.05",2024-03-09T04:52:47.637Z,170995996763707
"Your hand is 9♦, K♣",2024-03-09T04:52:47.637Z,170995996763705
"Player stacks: #2 ""az @ _c6_FOIS6W"" (17.59) | #5 ""Jd @ BAOjPTzxvi"" (8.95) | #6 ""yyj @ UXaWQPJt1x"" (25.71) | #7 ""Jonathan @ ArgKs65s5n"" (11.04) | #9 ""bbrian @ hmLOoHMkFl"" (25.71)",2024-03-09T04:52:47.637Z,170995996763701
"-- starting hand #28 (id: kem9fr0jdfdb)  (No Limit Texas Hold'em) (dealer: ""Jonathan @ ArgKs65s5n"") --",2024-03-09T04:52:47.637Z,170995996763700
"""bbrian @ hmLOoHMkFl"" shows a J♠, 10♣.",2024-03-09T04:52:46.157Z,170995996615700
"-- ending hand #27 --",2024-03-09T04:52:44.009Z,170995996400902
"""bbrian @ hmLOoHMkFl"" collected 12.63 from pot",2024-03-09T04:52:44.009Z,170995996400901
"Uncalled bet of 8.95 returned to ""bbrian @ hmLOoHMkFl""",2024-03-09T04:52:44.009Z,170995996400900
"""Jd @ BAOjPTzxvi"" folds",2024-03-09T04:52:43.179Z,170995996317900
"""bbrian @ hmLOoHMkFl"" raises to 13.16",2024-03-09T04:52:38.635Z,170995995863500
"""Jd @ BAOjPTzxvi"" bets 4.21",2024-03-09T04:52:23.622Z,170995994362200
"""bbrian @ hmLOoHMkFl"" checks",2024-03-09T04:52:19.369Z,170995993936900
"River: 10♠, 6♣, 3♠, J♦ [8♥]",2024-03-09T04:52:14.083Z,170995993408300
"""Jd @ BAOjPTzxvi"" calls 1.88",2024-03-09T04:52:13.270Z,170995993327000
"""bbrian @ hmLOoHMkFl"" raises to 1.88",2024-03-09T04:52:10.754Z,170995993075400
"""Jd @ BAOjPTzxvi"" raises to 0.62",2024-03-09T04:52:05.423Z,170995992542300
"""bbrian @ hmLOoHMkFl"" bets 0.20",2024-03-09T04:52:01.758Z,170995992175800
"Turn: 10♠, 6♣, 3♠ [J♦]",2024-03-09T04:51:57.655Z,170995991765500
"""Jd @ BAOjPTzxvi"" calls 0.10",2024-03-09T04:51:56.822Z,170995991682200
"""bbrian @ hmLOoHMkFl"" bets 0.10",2024-03-09T04:51:54.496Z,170995991449600
"Flop:  [10♠, 6♣, 3♠]",2024-03-09T04:51:51.178Z,170995991117800
"""bbrian @ hmLOoHMkFl"" checks",2024-03-09T04:51:50.350Z,170995991035000
"""Jonathan @ ArgKs65s5n"" folds",2024-03-09T04:51:35.080Z,170995989508000
"""yyj @ UXaWQPJt1x"" folds",2024-03-09T04:51:34.159Z,170995989415900
"""Jd @ BAOjPTzxvi"" calls 0.10",2024-03-09T04:51:33.280Z,170995989328000
"""az @ _c6_FOIS6W"" folds",2024-03-09T04:51:30.103Z,170995989010300
"""bbrian @ hmLOoHMkFl"" posts a big blind of 0.10",2024-03-09T04:51:27.820Z,170995988782008
"""Jonathan @ ArgKs65s5n"" posts a small blind of 0.05",2024-03-09T04:51:27.820Z,170995988782007
"Your hand is 8♦, 10♥",2024-03-09T04:51:27.820Z,170995988782005
"Player stacks: #2 ""az @ _c6_FOIS6W"" (17.59) | #5 ""Jd @ BAOjPTzxvi"" (15.24) | #6 ""yyj @ UXaWQPJt1x"" (25.71) | #7 ""Jonathan @ ArgKs65s5n"" (11.09) | #9 ""bbrian @ hmLOoHMkFl"" (19.37)",2024-03-09T04:51:27.820Z,170995988782001
"-- starting hand #27 (id: rbninoasnn8p)  (No Limit Texas Hold'em) (dealer: ""yyj @ UXaWQPJt1x"") --",2024-03-09T04:51:27.820Z,170995988782000
"-- ending hand #26 --",2024-03-09T04:51:24.890Z,170995988489002
"""Jd @ BAOjPTzxvi"" collected 0.65 from pot",2024-03-09T04:51:24.890Z,170995988489001
"Uncalled bet of 0.32 returned to ""Jd @ BAOjPTzxvi""",2024-03-09T04:51:24.890Z,170995988489000
"""Jonathan @ ArgKs65s5n"" folds",2024-03-09T04:51:24.056Z,170995988405600
"""Jd @ BAOjPTzxvi"" bets 0.32",2024-03-09T04:51:22.882Z,170995988288200
"""Jonathan @ ArgKs65s5n"" checks",2024-03-09T04:51:20.248Z,170995988024800
"Turn: 4♠, 2♣, 8♥ [4♣]",2024-03-09T04:51:18.376Z,170995987837600
"""Jd @ BAOjPTzxvi"" checks",2024-03-09T04:51:17.542Z,170995987754200
"""Jonathan @ ArgKs65s5n"" checks",2024-03-09T04:51:15.199Z,170995987519900
"Flop:  [4♠, 2♣, 8♥]",2024-03-09T04:51:13.742Z,170995987374200
"""Jonathan @ ArgKs65s5n"" calls 0.30",2024-03-09T04:51:12.920Z,170995987292000
"""yyj @ UXaWQPJt1x"" folds",2024-03-09T04:51:11.974Z,170995987197400
"""Jd @ BAOjPTzxvi"" raises to 0.30",2024-03-09T04:51:10.774Z,170995987077400
"""az @ _c6_FOIS6W"" folds",2024-03-09T04:51:06.700Z,170995986670000
"""bbrian @ hmLOoHMkFl"" folds",2024-03-09T04:51:05.712Z,170995986571200
"""Jonathan @ ArgKs65s5n"" posts a big blind of 0.10",2024-03-09T04:51:04.264Z,170995986426408
"""yyj @ UXaWQPJt1x"" posts a small blind of 0.05",2024-03-09T04:51:04.264Z,170995986426407
"Your hand is 9♣, A♦",2024-03-09T04:51:04.264Z,170995986426405
"Player stacks: #2 ""az @ _c6_FOIS6W"" (17.59) | #5 ""Jd @ BAOjPTzxvi"" (14.89) | #6 ""yyj @ UXaWQPJt1x"" (25.76) | #7 ""Jonathan @ ArgKs65s5n"" (11.39) | #9 ""bbrian @ hmLOoHMkFl"" (19.37)",2024-03-09T04:51:04.264Z,170995986426401
"-- starting hand #26 (id: mkwslce0tyg6)  (No Limit Texas Hold'em) (dealer: ""Jd @ BAOjPTzxvi"") --",2024-03-09T04:51:04.264Z,170995986426400
"-- ending hand #25 --",2024-03-09T04:51:01.313Z,170995986131302
"""az @ _c6_FOIS6W"" collected 0.25 from pot",2024-03-09T04:51:01.313Z,170995986131301
"Uncalled bet of 0.20 returned to ""az @ _c6_FOIS6W""",2024-03-09T04:51:01.313Z,170995986131300
"""yyj @ UXaWQPJt1x"" folds",2024-03-09T04:51:00.485Z,170995986048500
"""Jd @ BAOjPTzxvi"" folds",2024-03-09T04:50:58.812Z,170995985881200
"""az @ _c6_FOIS6W"" raises to 0.30",2024-03-09T04:50:57.486Z,170995985748600
"""bbrian @ hmLOoHMkFl"" folds",2024-03-09T04:50:54.401Z,170995985440100
"""Jonathan @ ArgKs65s5n"" folds",2024-03-09T04:50:53.279Z,170995985327900
"""yyj @ UXaWQPJt1x"" posts a big blind of 0.10",2024-03-09T04:50:51.759Z,170995985175908
"""Jd @ BAOjPTzxvi"" posts a small blind of 0.05",2024-03-09T04:50:51.759Z,170995985175907
"Your hand is A♦, 9♥",2024-03-09T04:50:51.759Z,170995985175905
"Player stacks: #2 ""az @ _c6_FOIS6W"" (17.44) | #5 ""Jd @ BAOjPTzxvi"" (14.94) | #6 ""yyj @ UXaWQPJt1x"" (25.86) | #7 ""Jonathan @ ArgKs65s5n"" (11.39) | #9 ""bbrian @ hmLOoHMkFl"" (19.37)",2024-03-09T04:50:51.759Z,170995985175901
"-- starting hand #25 (id: topup85u3bck)  (No Limit Texas Hold'em) (dealer: ""az @ _c6_FOIS6W"") --",2024-03-09T04:50:51.759Z,170995985175900
"-- ending hand #24 --",2024-03-09T04:50:48.732Z,170995984873203
"""Jd @ BAOjPTzxvi"" shows a 5♦, 4♠.",2024-03-09T04:50:48.732Z,170995984873202
"""bbrian @ hmLOoHMkFl"" collected 1.11 from pot with Pair, 3's (combination: 3♠, 3♣, A♣, K♠, 9♠)",2024-03-09T04:50:48.732Z,170995984873201
"""bbrian @ hmLOoHMkFl"" shows a A♣, 9♠.",2024-03-09T04:50:48.732Z,170995984873200
"""bbrian @ hmLOoHMkFl"" calls 0.33",2024-03-09T04:50:47.921Z,170995984792100
"""Jd @ BAOjPTzxvi"" bets 0.33",2024-03-09T04:50:45.694Z,170995984569400
"River: 2♣, 3♠, K♠, 8♦ [3♣]",2024-03-09T04:50:40.208Z,170995984020800
"""bbrian @ hmLOoHMkFl"" checks",2024-03-09T04:50:39.353Z,170995983935300
"""Jd @ BAOjPTzxvi"" checks",2024-03-09T04:50:37.998Z,170995983799800
"Turn: 2♣, 3♠, K♠ [8♦]",2024-03-09T04:50:36.542Z,170995983654200
"""bbrian @ hmLOoHMkFl"" checks",2024-03-09T04:50:35.720Z,170995983572000
"""Jd @ BAOjPTzxvi"" checks",2024-03-09T04:50:33.546Z,170995983354600
"Flop:  [2♣, 3♠, K♠]",2024-03-09T04:50:31.947Z,170995983194700
"""Jd @ BAOjPTzxvi"" calls 0.20",2024-03-09T04:50:31.108Z,170995983110800
"""az @ _c6_FOIS6W"" folds",2024-03-09T04:50:28.686Z,170995982868600
"""bbrian @ hmLOoHMkFl"" raises to 0.20",2024-03-09T04:50:27.795Z,170995982779500
"""Jonathan @ ArgKs65s5n"" folds",2024-03-09T04:50:24.904Z,170995982490400
"""yyj @ UXaWQPJt1x"" folds",2024-03-09T04:50:24.040Z,170995982404000
"""Jd @ BAOjPTzxvi"" posts a big blind of 0.10",2024-03-09T04:50:21.792Z,170995982179208
"""az @ _c6_FOIS6W"" posts a small blind of 0.05",2024-03-09T04:50:21.792Z,170995982179207
"Your hand is 5♥, 7♦",2024-03-09T04:50:21.792Z,170995982179205
"Player stacks: #2 ""az @ _c6_FOIS6W"" (17.49) | #5 ""Jd @ BAOjPTzxvi"" (15.47) | #6 ""yyj @ UXaWQPJt1x"" (25.86) | #7 ""Jonathan @ ArgKs65s5n"" (11.39) | #9 ""bbrian @ hmLOoHMkFl"" (18.79)",2024-03-09T04:50:21.792Z,170995982179201
"-- starting hand #24 (id: zl5vctgivbmj)  (No Limit Texas Hold'em) (dealer: ""bbrian @ hmLOoHMkFl"") --",2024-03-09T04:50:21.792Z,170995982179200
"-- ending hand #23 --",2024-03-09T04:50:18.759Z,170995981875902
"""az @ _c6_FOIS6W"" collected 1.80 from pot with Two Pair, 9's & 4's (combination: 9♦, 9♠, 4♣, 4♦, A♠)",2024-03-09T04:50:18.759Z,170995981875901
"""az @ _c6_FOIS6W"" shows a A♠, 4♣.",2024-03-09T04:50:18.759Z,170995981875900
"""Jd @ BAOjPTzxvi"" checks",2024-03-09T04:50:17.930Z,170995981793000
"""az @ _c6_FOIS6W"" checks",2024-03-09T04:50:16.618Z,170995981661800
"River: 5♥, K♣, 4♦, 9♦ [9♠]",2024-03-09T04:50:12.037Z,170995981203700
"""Jd @ BAOjPTzxvi"" checks",2024-03-09T04:50:11.200Z,170995981120000
"""az @ _c6_FOIS6W"" checks",2024-03-09T04:50:09.647Z,170995980964700
